VB_ID,ID_Num,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE,sdc,MSI,AWMSI,MPFD,AWMPFD,max_tmmx,max_tmmn,min_rmax,max_bi
2006PANTHER,687,PANTHER,2006,no,Forest,USF,SRF,84.5,366,8,2.2,2,20060724,20060812.0,0.031010346799918723,0.06887603176469223,0.05227261400149436,1.3695163880345818,1.3529387496267242,42.4139343261719,19.970849609375023,41.6820182800293,84.44551086425781
2006RALSTON,691,RALSTON,2006,no,Forest,USF,TNF,72.87,3524,85,2.4,18,20060905,20060919.0,0.01894571324813742,0.07766858810946371,0.03857798042642211,1.3773953026214896,1.358131879517426,32.91018066406252,19.510003662109398,26.878469467163086,88.201324462890625
2006RUSH,696,RUSH,2006,no,Forest,USF,KNF,99.73,1972,171,8.7,62,20060724,20060823.0,0.008674696594529673,0.07337431604127706,0.022900226379131503,1.3752271482207457,1.3332463860035737,30.510034179687523,18.827569580078148,37.31792449951172,58.13841247558594
2006SAWMILL,698,SAWMILL,2006,no,Forest,USF,INF,80.17,3017,1907,63.2,1727,20060914,20060923.0,0.002763983159110897,0.09521996936027755,0.007238435135339959,1.387942996023167,1.3820808743911406,23.881005859375023,8.618981933593773,35.83973693847656,100.70883178710938
2006SMITH,700,SMITH,2006,no,Forest,USF,SQF,100.0,94,40,42.5,27,20060627,20060706.0,0.007269930309956348,0.04850355634718334,0.017417411505415686,1.3515039775759283,1.2990875709016036,31.844110107421898,18.696221923828148,35.51181411743164,75.58158111572266
2006SOMES,701,SOMES,2006,no,Forest,USF,SRF,99.53,6275,239,3.8,77,20060724,20061018.0,0.008049873448967074,0.0859797901798734,0.022355589339495528,1.379007333200613,1.3361540892836756,36.38582763671877,22.427423095703148,20.422454833984375,73.37791442871094
2006TAMARACK,702,TAMARACK WFU,2006,yes,Forest,USF,SQF,100.0,1891,133,7.0,26,20060709,20061211.0,0.016706542079012385,0.0801664842329575,0.032275482560951196,1.3763606226844816,1.35207819906004,27.784051513671898,12.257531738281273,27.09125518798828,92.126861572265625
2006TITUS,703,TITUS,2006,no,Forest,USF,KNF,100.0,2499,402,16.1,76,20060725,20060930.0,0.009569511218142061,0.07028804626190453,0.02137972287424317,1.3727392504562528,1.3572930869433777,33.02114257812502,18.702111816406273,18.10421371459961,74.1690444946289
2006UNCLES,704,UNCLES,2006,no,Forest,USF,KNF,100.0,1571,375,23.9,236,20060723,20061113.0,0.006430790596703665,0.06948462226175699,0.01555290022211435,1.370675280556938,1.3788778812785887,33.76726684570315,20.471551513671898,19.279747009277344,74.062286376953125
2007ANGORA,706,ANGORA,2007,no,Forest,USF,TMU,88.89,1264,613,48.5,472,20070624,20070701.0,0.0035832717875211584,0.084734574282506,0.008959157830820262,1.3749362601517328,1.3493613066256338,24.759881591796898,6.483056640625023,51.63483428955078,66.865234375
2007ANTELOPE_CMPLX,707,ANTELOPE CMPLX,2007,no,Forest,USF,PNF,98.05,9369,4860,51.9,3683,20070705,20070713.0,0.002844917201857389,0.07374734467228522,0.00880217595899235,1.3711173645531065,1.397773546774988,34.14486083984377,15.877557373046898,25.39004898071289,74.32634735107422
2007BABCOCK,708,BABCOCK,2007,yes,Forest,NPS,YNP,0.0,107,5,5.0,2,20070711,20070920.0,0.035293706917133544,0.07979422904690481,0.05875705347121579,1.3742756770587297,1.3618606880429798,23.138452148437523,12.167840576171898,25.319299697875977,86.6286392211914
2007BALD,709,BALD WFU,2007,yes,Forest,NPS,YNP,0.0,169,26,15.5,12,20070830,20070905.0,0.01479893979367742,0.060115774772298375,0.027625574514822438,1.3559008587022832,1.329145874742511,27.036248779296898,16.810449218750023,42.47325134277344,60.46918487548828
2007CHINA,712,CHINA,2007,no,Forest,USF,KNF,92.83,1198,218,18.2,80,20070914,20070920.0,0.008096710196652751,0.06645685867584748,0.018000282076095712,1.3605046479256235,1.3437867368937528,25.850671386718773,8.435113525390648,83.87569427490234,55.86721420288086
2007COLBY,713,COLBY,2007,no,Forest,USF,LNF,100.0,118,19,15.8,13,20070810,20070819.0,0.01723314149758175,0.06783665125755045,0.02898549183474042,1.3716633961575635,1.3574989149018215,29.374169921875023,12.064294433593773,34.37992858886719,76.550445556640625
2007ELK,715,ELK,2007,no,Forest,USF,KNF,100.0,466,65,13.9,24,20070710,20070804.0,0.01145311797768383,0.07667345374535077,0.02650043519808481,1.3757868895534195,1.3253356465015422,33.31997070312502,18.872918701171898,43.889869689941406,57.28824234008789
2007ELK_CMPLX,716,ELK CMPLX,2007,no,Forest,USF,KNF,99.08,5532,784,14.2,196,20070710,20071206.0,0.010991295604693667,0.07146595595175635,0.02454694285897762,1.367954920360221,1.3543791052944294,39.68129882812502,18.774011230468773,38.179473876953125,65.0825424194336
2007FLETCHER,717,FLETCHER,2007,no,Forest,USF,MDF,27.42,3298,2474,75.0,1490,20070710,20070719.0,0.002441264619449296,0.07742977149777429,0.005917029689646822,1.3758473111057874,1.3589926983031946,32.8410583496094,15.401330566406273,40.98585891723633,68.51978302001953
2007GOLDLEDGE,718,GOLDLEDGE,2007,no,Forest,USF,SQF,100.0,1781,966,54.3,866,20070603,20070622.0,0.003072124792560424,0.08327614549222415,0.008808513389141985,1.3827001093569709,1.3690080731176337,29.174737548828148,13.495263671875023,31.39737319946289,107.88996887207031
2007GROUSE,720,GROUSE,2007,no,Forest,USF,SQF,100.0,449,159,35.5,82,20070827,20071218.0,0.007691344007578704,0.061114728794365684,0.016291289599120396,1.364195933312415,1.342456274491476,24.101220703125023,12.407098388671898,28.31622886657715,73.24705505371094
2007LITTLEGRIDER,727,LITTLE GRIDER,2007,no,Forest,USF,KNF,99.36,891,47,5.2,6,20070710,20071206.0,0.022939688924632273,0.07178550741952013,0.04084779456260574,1.3687059158591592,1.3471339644921057,39.86470947265627,18.017114257812523,41.7914924621582,64.78922271728516
2007MOONLIGHT,729,MOONLIGHT,2007,no,Forest,USF,PNF,71.17,26390,14706,55.7,5136,20070903,20070925.0,0.0017789716469946743,0.07819300484158315,0.0067354225608814424,1.3758366690148833,1.3656394719993756,28.333856201171898,11.159020996093773,24.789159774780273,85.3499984741211
2007OHAREL,731,OHAREL,2007,yes,Forest,USF,INF,100.0,264,5,1.9,3,20071029,20071218.0,0.02320785464064747,0.0775606258703109,0.04404758286946176,1.36403759205494,1.3258421421087463,14.257012939453148,3.8178039550781477,31.39857292175293,59.982215881347656
2007VISTA,740,VISTA,2007,no,Forest,USF,SQF,100.0,170,47,27.8,36,20070822,20070826.0,0.012182684390721286,0.07233928177116586,0.02285715520485039,1.3743367970423181,1.370394377023117,24.961785888671898,8.500665283203148,38.09017562866211,77.30225372314453
2007WALLOW,741,WALLOW,2007,no,Forest,USF,SHF,54.7,582,242,41.5,109,20070829,20070903.0,0.005275667929818899,0.07767645339149318,0.01326932111863045,1.3717071822976503,1.3231162371992142,33.97124633789065,19.178918457031273,41.320167541503906,72.42974853515625
2008ANTHONYMILNE,746,ANTHONY MILNE,2008,no,Forest,USF,KNF,100.0,777,59,7.7,33,20080628,20081216.0,0.009999380523467195,0.08567659249062665,0.021583459497259046,1.380296019589469,1.3349961188084427,35.36409912109377,19.336572265625023,17.974822998046875,82.10783386230469
2008BACK,747,BACK,2008,no,Forest,USF,MNF,84.36,636,41,6.4,7,20080621,20080629.0,0.019417570491569905,0.05610437203942827,0.03501833147842689,1.3532838164086218,1.3364484239697332,34.77803955078127,17.513604736328148,35.54887008666992,72.25008392333984
2008BONANZA,752,BONANZA,2008,no,Forest,USF,SRF,100.0,555,6,1.0,3,20080621,20080705.0,0.02668044616043938,0.09153980707523342,0.05291006266257368,1.381752599072107,1.3482057994590926,31.373559570312523,16.457025146484398,42.484657287597656,63.40724182128906
2008BUCKHORN,753,BUCKHORN,2008,no,Forest,USF,SHF,99.18,12343,2093,17.0,309,20080621,20080801.0,0.006225617381736966,0.0698993028410937,0.016246858876512487,1.3694029188082626,1.344042354061464,34.69158325195315,17.898583984375023,35.50111389160156,66.82727813720703
2008CAREY,755,CAREY,2008,no,Forest,USF,SHF,99.99,1527,220,14.4,53,20080621,20080801.0,0.009620121474975832,0.0736475344991379,0.023905029749077624,1.369490642518362,1.329302209627327,31.437127685546898,17.234155273437523,32.06901168823242,66.0796127319336
2008CARIBOU,756,CARIBOU,2008,no,Forest,USF,KNF,100.0,5319,1084,20.4,133,20080621,20081216.0,0.0075503889226108374,0.06632568443257231,0.01762528207737395,1.3676245345356075,1.339375527598273,34.6407409667969,18.473077392578148,23.205808639526367,70.532562255859375
2008CASCADEL,757,CASCADEL,2008,no,Forest,USF,SNF,100.0,112,30,27.0,30,20080911,20080917.0,0.01055677707343647,0.050016759614732446,0.018039217965656516,1.3485119344783867,1.3507497739360559,29.330621337890648,15.827355957031273,30.41421127319336,65.47908020019531
2008CEDAR,758,CEDAR,2008,no,Forest,USF,SHF,95.88,10297,1926,18.7,606,20080621,20080801.0,0.0049017453873892855,0.07148363906805105,0.016264705095381676,1.368977437635071,1.3369971444038697,37.70577392578127,17.487237548828148,38.1676025390625,72.53234100341797
2008CLOVER,762,CLOVER,2008,no,Forest,USF,SQF,100.0,5992,3542,59.1,2923,20080531,20080607.0,0.0022750341292209868,0.08015622835318943,0.007411534794266019,1.3778446032924851,1.3811906235636653,21.542810058593773,5.700311279296898,43.55403137207031,79.46849060058594
2008COLD,763,COLD,2008,no,Forest,USF,PNF,99.3,2299,1105,48.1,836,20080621,20080901.0,0.003305511503892347,0.06512758320656886,0.008925627478364504,1.3621748263443927,1.3514046041976,33.2906433105469,15.408807373046898,23.378692626953125,105.52259826660156
2008CORRAL,764,CORRAL,2008,no,Forest,CDF,LMU,37.38,4879,1659,34.0,701,20080623,20080710.0,0.00511421360435906,0.07472687033618704,0.013349175369592315,1.3746443785730986,1.3684935881138007,31.522302246093773,12.132257080078148,31.88566017150879,71.89276885986328
2008CUB,767,CUB,2008,no,Forest,USF,LNF,98.81,6106,1159,19.0,336,20080621,20080801.0,0.007662150837382113,0.07587392302258046,0.018691250733556743,1.3748652417221014,1.3716737154693617,31.481622314453148,13.539056396484398,34.22517013549805,72.52032470703125
2008DOME_ROCK,770,DOME ROCK,2008,no,Forest,USF,STF,100.0,374,75,20.1,40,20080928,20081001.0,0.009213812196476375,0.05703420031774913,0.016686436633630237,1.361169334129975,1.3367130564787464,24.288751220703148,10.880181884765648,45.91867446899414,72.00687408447266
2008EAGLE,771,EAGLE,2008,no,Forest,USF,SHF,88.17,12994,1403,10.8,215,20080621,20081004.0,0.007931445212936606,0.07574312812940982,0.020211063983258337,1.3713720879946834,1.3498364826707794,36.6658874511719,17.559197998046898,20.47972297668457,78.04522705078125
2008FALL,772,FALL,2008,no,Forest,USF,TNF,57.54,982,100,10.2,94,20080621,20080623.0,0.005795545684558047,0.060718809801902106,0.012997907279912964,1.3585046609514198,1.3413710333264401,28.035211181640648,15.667871093750023,33.688323974609375,67.98030090332031
2008FRIENDDARNELL,774,FRIEND DARNELL,2008,no,Forest,USF,PNF,48.16,1671,491,29.4,427,20080621,20080721.0,0.004295799302643763,0.07585586763136058,0.010521192388321407,1.3746467534869675,1.3570750219886751,37.63967285156252,20.305627441406273,31.166627883911133,77.991180419921875
2008GOVERNMENT,776,"GOVERNMENT, WESTVILLE",2008,no,Forest,USF,TNF,92.01,8360,2052,24.5,1516,20080621,20080801.0,0.003804266398066486,0.07571356233660617,0.012487252683590442,1.3729232523484838,1.375281334319181,31.787988281250023,19.918237304687523,22.858776092529297,85.97525787353516
2008GRANITE,777,GRANITE,2008,no,Forest,USF,SHF,100.0,275,33,12.0,33,20080621,20080914.0,0.008071266754604156,0.10298367991539878,0.016348767843988005,1.3891658214237512,1.33828150029978,31.890985107421898,16.383843994140648,21.111919403076172,71.82671356201172
2008GROUSE,778,GROUSE,2008,no,Forest,USF,MNF,100.0,2611,176,6.7,130,20080621,20080705.0,0.005624682657093429,0.08102995894054578,0.016802998270634945,1.3750191460387404,1.337850225328242,29.789575195312523,15.765008544921898,31.308305740356445,64.61731719970703
2008GULCH,779,GULCH,2008,no,Forest,USF,SHF,96.88,1165,600,51.5,449,20080907,20080911.0,0.004009540766748636,0.07316566643444204,0.009529488908775367,1.373976919877308,1.3585283818243523,32.43636474609377,14.331811523437523,32.43037796020508,62.20317459106445
2008HALF,780,HALF,2008,no,Forest,USF,SRF,93.17,6184,105,1.7,27,20080620,20080825.0,0.01735606599453237,0.07521060384356099,0.033361893811700204,1.3697331182354269,1.358123638881262,43.1226745605469,17.880609130859398,37.73530578613281,90.18799591064453
2008HIDDEN,783,HIDDEN,2008,no,Forest,NPS,KNP,0.0,1492,68,4.6,14,20080910,20081008.0,0.0198110752628316,0.07831354544281083,0.03827160874459964,1.3737463750864995,1.3437567313341705,24.919305419921898,10.598321533203148,25.235942840576172,61.27835464477539
2008HONEYBEE,784,HONEYBEE,2008,yes,Forest,USF,INF,100.0,563,185,32.8,77,20080506,20080526.0,0.009258160308847012,0.05788432150954989,0.0169014043570259,1.3587839816213068,1.3573283121318738,27.652551269531273,12.289392089843773,27.563213348388672,93.17864990234375
2008IRON,788,"IRON,HARVEY,SLIDES,THOMES,VINEGAR",2008,no,Forest,USF,MNF,97.31,21310,1723,8.1,347,20080622,20080625.0,0.0062887126854506625,0.07522271632367407,0.017010872988518444,1.3737822158581054,1.357419393951022,26.352044677734398,12.588006591796898,28.132366180419922,63.82761764526367
2008IRONSIDE,789,IRONSIDE,2008,no,Forest,USF,SHF,99.83,5350,189,3.5,30,20080621,20080801.0,0.011106747549634054,0.07343317379509945,0.02577988839783134,1.3687069920256476,1.3273893608181733,36.02895507812502,18.193627929687523,34.47071075439453,76.63397216796875
2008JAKE,791,JAKE,2008,no,Forest,USF,KNF,99.84,15649,2518,16.1,409,20080621,20081003.0,0.008402262655901712,0.07373469411003408,0.02065637736584477,1.3722945341324608,1.3522018608928916,32.45668945312502,18.140863037109398,19.041624069213867,73.45415496826172
2008LIME,793,LIME,2008,no,Forest,USF,SHF,91.43,10898,621,5.7,63,20080620,20080813.0,0.012809656988409778,0.07684112384394498,0.028960802858482276,1.3730504973967275,1.3416864204848782,36.8870788574219,17.727105712890648,37.4990119934082,73.17790985107422
2008MILL,800,MILL,2008,no,Forest,CDF,TGU,34.95,5612,757,13.5,44,20080621,20080629.0,0.018956374728940517,0.07120035505356788,0.03597094302864729,1.3684580797373753,1.363891738554725,38.53719482421877,19.717950439453148,31.61882972717285,95.52973937988281
2008MILL_MNF,801,MILL,2008,no,Forest,USF,MNF,80.51,1238,51,4.1,22,20080621,20080726.0,0.014173045689992112,0.07928110420131976,0.03215961958573239,1.3727353867296586,1.3348689546015535,37.87359008789065,21.483361816406273,24.43293571472168,78.98506164550781
2008MINERS,802,MINERS,2008,no,Forest,USF,SHF,98.82,10346,962,9.3,107,20080621,20081101.0,0.009224523227607985,0.07333713716201916,0.022669775930604742,1.3708793721825632,1.3394052079602559,37.30025634765627,18.125268554687523,23.001148223876953,75.129638671875
2008MONKEYROCK,803,MONKEY ROCK,2008,no,Forest,USF,MNF,100.0,783,51,6.5,35,20080621,20080714.0,0.012833852337239436,0.07063117127584416,0.02544170813043091,1.3728271325041372,1.3581655950551745,32.8978210449219,21.609277343750023,21.77205467224121,66.59307098388672
2008MOSES,805,MOSES,2008,no,Forest,"USF,NPS",SQF,51.33,102,1,1.3,1,20081015,20081101.0,0.024359532573526108,0.04000008618413126,0.04000008618413126,1.323086522998688,1.323086522998688,18.924005126953148,6.654962158203148,15.4985990524292,80.57947540283203
2008NORTHMOUNTAIN,809,NORTH MOUNTAIN,2008,no,Forest,USF,STF,71.6,1207,163,13.5,62,20080621,20080719.0,0.008769085040287762,0.06997383143319136,0.021129330503061833,1.362556342521293,1.3217960085115146,36.79937133789065,20.204888916015648,29.799335479736328,75.03355407714844
2008OLIVER,810,OLIVER,2008,no,Forest,USF,SNF,94.77,1138,112,9.8,47,20080621,20080714.0,0.010540107694678832,0.07843371835914328,0.024510586447325684,1.3688954059334095,1.3354098195323885,38.1418395996094,24.764703369140648,27.236312866210938,73.1899185180664
2008ONION2,811,ONION2,2008,no,Forest,USF,LNF,48.64,2145,386,18.0,137,20080621,20080722.0,0.006951172152242507,0.07437606869364438,0.019987582353485914,1.3738805935446006,1.3438767832875205,32.6613708496094,14.956658935546898,34.808834075927734,72.00687408447266
2008PANTHER_MERRILL_HAYPRESS,813,"PANTHER, MERRILL, HAYPRESS",2008,no,Forest,USF,KNF,99.92,28457,7333,25.8,2200,20080722,20081014.0,0.003663187146476317,0.07014780471020847,0.012947809903788342,1.3704405510328546,1.3473116537786014,33.58431396484377,18.487451171875023,20.34963607788086,80.71159362792969
2008PEAVINE,815,PEAVINE,2008,no,Forest,USF,TNF,70.02,259,3,1.0,2,20080621,20080801.0,0.022628346477517332,0.07822295098736652,0.04222233932546203,1.3584039741880798,1.332924942648883,33.99111328125002,23.167199707031273,22.52433967590332,81.87662506103516
2008PIUTE,819,PIUTE,2008,no,Forest,USF,SQF,89.15,15041,7852,52.2,5373,20080628,20080730.0,0.0028447903995537953,0.07727694535901365,0.00857709125121904,1.373836692145575,1.4059149814584122,35.34884033203127,21.498956298828148,27.828693389892578,88.29932403564453
2008RICH,821,RICH,2008,no,Forest,USF,PNF,88.52,2594,773,29.8,658,20080729,20080902.0,0.0028515806107801403,0.06801928840712233,0.009426593638907844,1.3701675859314089,1.3334482801207843,35.6717468261719,17.277337646484398,24.630260467529297,114.788818359375
2008SCOTCH,823,"SCOTCH, SOUTH FREY",2008,no,Forest,USF,PNF,91.81,10421,701,6.7,55,20080621,20080901.0,0.01149184175397087,0.07179603541108756,0.02517362574072869,1.3717865041731125,1.3484033163987392,36.50441894531252,22.174157714843773,20.445741653442383,107.05696105957031
2008SCOTCHMAN,824,SCOTCHMAN,2008,no,Forest,USF,TNF,45.06,508,83,16.3,38,20080621,20080623.0,0.011853381342968991,0.0671818121632886,0.02279941983427189,1.3636157900710155,1.3484122214673449,30.579034423828148,15.062188720703148,39.03506088256836,65.10975646972656
2008SHERWIN,825,SHERWIN,2008,no,Forest,USF,INF,100.0,137,13,9.3,12,20080803,20081014.0,0.014198137952948817,0.07205051095249816,0.02582159195392046,1.3829418429425722,1.3482415177437772,26.602471923828148,11.808435058593773,20.745553970336914,98.5504150390625
2008SISKIYOUBLUE2COMPLEX,827,SISKIYOU BLUE2 COMPLEX,2008,no,Forest,USF,SRF,99.82,40593,6545,16.1,681,20080621,20081003.0,0.005078214609527076,0.07266059784942944,0.016024611907199584,1.3703375543523977,1.340933526578809,35.67299804687502,18.493463134765648,29.527490615844727,76.56791687011719
2008SLIDE,828,SLIDE,2008,no,Forest,USF,SHF,93.06,478,13,2.7,2,20080621,20080708.0,0.03028953429738403,0.07649725868255139,0.05023470104659623,1.3740728263289153,1.3574293417814298,38.95290527343752,17.296533203125023,48.96528244018555,87.22737121582031
2008TEHIPITE,836,TEHIPITE,2008,no,Forest,"USF,NPS",SNF,61.95,4881,326,6.7,30,20080724,20081028.0,0.013533539510381982,0.06824965472553053,0.02839812450013842,1.3707984551983523,1.3462912356187284,27.557214355468773,11.598565673828148,18.067956924438477,74.646209716796875
2008TELEPHONE,838,TELEPHONE,2008,no,Forest,USF,SHF,98.46,2983,424,14.2,70,20080620,20080813.0,0.011013465903316607,0.07063207660743741,0.022951051850630965,1.3669354597630732,1.34571292476193,35.03228149414065,14.954278564453148,47.814849853515625,63.884666442871094
2008TROUGH,840,TROUGH,2008,no,Forest,USF,SHF,96.88,1515,525,34.7,186,20080621,20080813.0,0.004824085163354732,0.07063443366733496,0.012675654994315725,1.366637166420202,1.3399431971296811,34.59624633789065,16.178765869140648,42.71229553222656,61.28135681152344
2008VENTURE,842,VENTURE,2008,no,Forest,CDF,SHU,56.81,828,368,44.5,357,20080621,20080704.0,0.005078858323613422,0.09245002992097581,0.010238963027711136,1.3893246988970267,1.377370340024648,38.42022094726565,11.002496337890648,56.53965377807617,68.28056335449219
2008YELLOW,845,"YELLOW,CAMP,JOHNSON",2008,no,Forest,USF,MNF,99.91,13257,1848,13.9,809,20080621,20081120.0,0.0033926688336141384,0.07162186594804228,0.01392599830466968,1.3695218033384509,1.3265838526700646,33.1063171386719,16.771234130859398,15.184998512268066,85.04143524169922
2008ZEIGLER,846,ZEIGLER,2008,no,Forest,USF,SHF,99.95,1006,20,1.9,9,20080621,20080801.0,0.015232755731445724,0.07950884554691305,0.03225806599358722,1.3671232885044569,1.3181120187693445,38.95415649414065,17.454858398437523,37.621986389160156,81.705474853515625
2009BACKBONE,868,LT-17(BACKBONE),2009,no,Forest,USF,SRF,100.0,2102,530,25.2,343,20090701,20090903.0,0.003955818579084113,0.08370043218180405,0.012181543449331417,1.3788508041822396,1.335743283180339,35.99395141601565,18.293878173828148,22.41895866394043,70.39326477050781
2009BIG_MEADOW,847,BIG MEADOW,2009,no,Forest,NPS,YNP,2.77,3091,485,15.7,159,20090826,20090904.0,0.008376141909455447,0.07491180090263314,0.021150871675964647,1.3749434634036044,1.3481660575219312,29.537713623046898,16.689721679687523,24.770875930786133,76.92462158203125
2009BLACKJACK,848,BLACKJACK,2009,no,Forest,USF,INF,100.0,113,11,9.5,9,20090718,20090825.0,0.01451748127185646,0.06200796966465794,0.02689075868702067,1.346389017250205,1.3283009973568813,26.736138916015648,12.383447265625023,27.044878005981445,75.50858306884766
2009BROWN,849,BROWN,2009,no,Forest,USF,LNF,91.46,734,309,42.0,271,20090801,20090812.0,0.004322927552855629,0.048384295727370054,0.010027101017291805,1.366725891861201,1.348690225162517,33.58794555664065,12.002252197265648,44.62467575073242,60.9310188293457
2009CHALK,852,CHALK,2009,no,Forest,CDF,SHU,96.71,2786,483,17.4,257,20090801,20090901.0,0.007091311416549502,0.07035474080814827,0.016972165330107838,1.3719501923218385,1.3684958888205925,34.40090332031252,15.743341064453148,30.25328254699707,74.17486572265625
2009ELEPHANT,855,ELEPHANT,2009,no,Forest,USF,PNF,77.77,174,5,3.2,2,20090816,20090901.0,0.032604315517085605,0.059973464396325324,0.052458935588935135,1.365768573125142,1.3595537803498658,35.95745239257815,19.829522705078148,26.449745178222656,89.80073547363281
2009FAIRFIELD,856,FAIRFIELD,2009,yes,Forest,NPS,LNP,0.0,673,33,4.9,12,20090803,20090930.0,0.018850752447117456,0.06615183950589905,0.032971010721130914,1.3673883738391739,1.366409123759485,30.175439453125023,12.031121826171898,16.758319854736328,105.73670959472656
2009GOOSE,858,GOOSE,2009,no,Forest,CDF,SHU,61.48,1684,383,22.7,224,20090801,20091020.0,0.003858047545199789,0.060814148808886075,0.010819262638202475,1.3649561326573771,1.3207862806242767,36.55986938476565,15.950158691406273,18.48812484741211,91.97419738769531
2009GRANITE,859,GRANITE,2009,no,Forest,USF,SQF,100.0,577,12,2.1,5,20090720,20091102.0,0.021844210267154014,0.05383891485170762,0.03609023838386312,1.3493661234641954,1.3344346082376277,27.208337402343773,11.198968505859398,23.810333251953125,87.49555206298828
2009GROUSE,860,GROUSE,2009,yes,Forest,NPS,YNP,0.0,1253,45,3.6,12,20090530,20090711.0,0.010643462771764943,0.07110868114626384,0.02281821942566878,1.3694491331411067,1.3401192699242848,27.202264404296898,15.431878662109398,34.937400817871094,62.66814422607422
2009HARDEN,861,HARDEN,2009,yes,Forest,NPS,YNP,0.0,681,180,26.5,144,20090608,20090711.0,0.009035068319252127,0.04786697007283097,0.018284952278188518,1.3717103538701862,1.3981432517080976,26.087487792968773,12.406304931640648,33.669368743896484,62.42115783691406
2009KNIGHT,864,KNIGHT,2009,no,Forest,USF,STF,83.87,2501,74,3.0,30,20090726,20090811.0,0.01292262475688634,0.07401083442384136,0.03013364422162564,1.3702312313103875,1.3392528164292872,35.86739501953127,19.835534667968773,32.134159088134766,74.04039764404297
2009MILFORD_GRADE,869,MILFORD_GRADE,2009,no,Forest,USF,PNF,100.0,132,1,1.0,1,20090422,20090422.0,0.04135452516008799,0.06296281590283923,0.062222067513188546,1.3709011978766674,1.371122964351262,22.408441162109398,7.200555419921898,34.91312026977539,64.0018539428711
2009MILLCREEK,870,MILL CREEK #4,2009,no,Forest,BIA,SRF,53.98,1220,168,13.7,55,20091007,20091018.0,0.010220204597254867,0.055754654355473415,0.020704376224387706,1.3531761205367345,1.3413419800919297,25.244073486328148,12.667260742187523,36.478668212890625,80.42630767822266
2009REDROCK,873,REDROCK,2009,no,Forest,USF,KNF,100.0,555,58,10.4,15,20090821,20090904.0,0.01565367634297958,0.06586842265723804,0.028958344973090917,1.3673237799485107,1.3516880743771067,26.859063720703148,14.370050048828148,27.255821228027344,64.6440200805664
2009REDSPOT,874,REDSPOT,2009,no,Forest,USF,SHF,100.0,468,170,36.4,124,20090701,20090726.0,0.00776283757063091,0.07319199891361855,0.016230364657413607,1.3703817396553777,1.3581331495856395,31.235437011718773,15.973016357421898,22.467191696166992,57.78608703613281
2009SHOTGUN,876,SHOTGUN,2009,yes,Forest,USF,SQF,100.0,386,33,8.4,18,20090617,20091012.0,0.0181613042355855,0.06735809601219117,0.034254145865039345,1.368175409732281,1.3654322941905714,28.334069824218773,11.920495605468773,29.74085235595703,79.23804473876953
2009SILVER,877,SILVER,2009,no,Forest,USF,PNF,100.0,127,52,40.8,52,20090919,20090927.0,0.008405781982630561,0.04027535121082371,0.014334468152653893,1.353242084562432,1.3504004636224785,32.4354187011719,12.580682373046898,14.578643798828125,98.70040130615234
2009SUGARLOAF,879,SUGARLOAF,2009,no,Forest,USF,LNF,81.04,3807,1844,48.4,1478,20090801,20090812.0,0.0026506188717279598,0.07603550032879058,0.009032194892467049,1.3755830684983186,1.3578658599910018,31.966882324218773,13.340661621093773,39.01192092895508,68.4091567993164
2009TENNANT,880,TENNANT,2009,no,Forest,USF,KNF,79.07,1288,848,65.8,531,20090719,20090724.0,0.0024936416521251265,0.07335963342594398,0.006839598765876187,1.3734308775876896,1.3129614175865407,33.3165222167969,15.942956542968773,25.703166961669922,61.430477142333984
2009WILDCAT,881,WILDCAT,2009,yes,Forest,NPS,YNP,0.0,546,161,29.5,65,20090728,20091013.0,0.009877045762253475,0.08055045238900452,0.0211834561771318,1.3797649743928013,1.364686840401249,26.450158691406273,12.557824707031273,24.777359008789062,80.09973907470703
2010BAR,883,BAR,2010,no,Forest,USF,PNF,100.0,421,20,4.8,10,20100731,20100818.0,0.02135155440780788,0.06290860023423324,0.03555556298191698,1.3608878345131585,1.3557038809298683,32.49379882812502,14.563439941406273,36.9030876159668,75.74055480957031
2010PINECREST,893,PINECREST,2010,no,Forest,USF,STF,100.0,367,6,1.5,3,20100808,20101116.0,0.02197382477642341,0.05618790190004224,0.03915342179608824,1.341262057182333,1.312604819944948,26.692407226562523,13.071618652343773,24.40549087524414,94.47340393066406
2010SHEEP,896,SHEEP,2010,yes,Forest,NPS,KNP,65.26,3663,163,4.5,47,20100717,20101025.0,0.013008170993042446,0.07354019472022899,0.02786343577669772,1.3699762765668462,1.3385596113051283,30.074731445312523,13.287988281250023,27.454631805419922,69.53361511230469
2011BALD,904,BALD,2011,no,Forest,NPS,YNP,0.0,84,10,12.5,10,20110624,20110630.0,0.01658159901221411,0.08779204440874235,0.03019942812415955,1.3850867349494798,1.3654232247247557,23.805383300781273,9.352441406250023,50.371009826660156,43.528629302978516
2011COUGAR,909,COUGAR,2011,no,Forest,USF,MDF,100.0,729,491,67.4,485,20110608,20110613.0,0.0023962602754140877,0.08136842912633079,0.005796047815690983,1.3778857221910892,1.3145832641090787,25.179650878906273,8.701043701171898,69.36529541015625,44.19645690917969
