"","name","buf_width","area_ha","prop.hs"
"353","2004POWER",320,431.509046812803,0.156997433636853
"354","2007ANGORA",320,70.3727878924529,0.110378291493942
"355","2007ANTELOPE_CMPLX",320,1751.80745138106,0.335606876348142
"356","2007MOONLIGHT",320,6796.3053320065,0.43875975848604
"357","2008RICH",320,130.246522692045,0.163265312457254
"358","2008PIUTE",320,1755.84615461721,0.212921972733773
"359","2012CHIPS",320,717.254352904289,0.103451539338786
"360","2013RIM",320,15353.5976046684,0.387534793013751
"361","2014KING",320,9185.85190732746,0.480690533478121
"362","2015BUTTE",320,5916.39998096687,0.373041677166638
"363","2015ROUGH",NA,NA,NA
"364","2004POWER",330,408.821018037203,0.148742769410558
"365","2007ANGORA",330,64.1396681801071,0.100601769557971
"366","2007ANTELOPE_CMPLX",330,1706.79008726398,0.326982562676653
"367","2007MOONLIGHT",330,6666.74202186461,0.430395336364098
"368","2008RICH",330,118.456033371538,0.148485816750578
"369","2008PIUTE",330,1672.55473204585,0.202821672112868
"370","2012CHIPS",330,678.376878124769,0.0978441357792811
"371","2013RIM",330,15089.3436742633,0.38086485187947
"372","2014KING",330,9048.96269378304,0.473527196887252
"373","2015BUTTE",330,5794.00049868468,0.365324127930318
"374","2015ROUGH",NA,NA,NA
"375","2004POWER",340,386.555979848013,0.140642003316896
"376","2007ANGORA",340,58.2496005368552,0.0913633178393971
"377","2007ANTELOPE_CMPLX",340,1663.04552659719,0.31860208949678
"378","2007MOONLIGHT",340,6541.16572833538,0.42228831033615
"379","2008RICH",340,106.891464924118,0.133989515106767
"380","2008PIUTE",340,1593.00672411665,0.193175315152271
"381","2012CHIPS",340,641.971739291511,0.0925933239342322
"382","2013RIM",340,14833.3280357065,0.374402850591494
"383","2014KING",340,8915.04872351459,0.466519553126179
"384","2015BUTTE",340,5674.60832688027,0.357796196053879
"385","2015ROUGH",NA,NA,NA
"386","2004POWER",350,364.747615842328,0.132707390575866
"387","2007ANGORA",350,52.5824674113999,0.0824745343935509
"388","2007ANTELOPE_CMPLX",350,1620.64925727198,0.310479918589337
"389","2007MOONLIGHT",350,6418.91304529635,0.414395851851116
"390","2008RICH",350,95.6981108918913,0.119958534426868
"391","2008PIUTE",350,1517.5011021334,0.184019156486042
"392","2012CHIPS",350,607.964293457221,0.0876883378490418
"393","2013RIM",350,14585.362816598,0.36814404712822
