VB_ID,ID_Num,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE,sdc,MSI,AWMSI,MPFD,AWMPFD
1984BADGER,6,BADGER,1984,no,Forest,"USF,NPS",LNF,25.71,450,79,17.5,34,19840718,0,0.00934432102589205,0.06244320808274894,0.023261110729785473,1.3679153967473723,1.3255037882680494
1984YNP_023,1, ,1984,yes,Forest,NPS,YNP,0.0,299,10,3.2,4,19840000,19840000,0.027543350031245643,0.07496790711087517,0.04905659554189109,1.3699579851053152,1.3526266575245502
1985BARTLETT,29,BARTLETT,1985,yes,Forest,NPS,YNP,0.0,427,88,20.7,70,19850725,19851110,0.011226786241690377,0.07068339574858683,0.023147208477211953,1.371940919359604,1.3892032426094456
1985BUCK,31,BUCK,1985,yes,Forest,NPS,YNP,0.0,141,24,17.2,11,19850809,19851110,0.0207182504882922,0.07920000334696269,0.03345633165483177,1.3802835035030878,1.377202866471361
1985CAENF00000066,21,1985CAENF00000066,1985,no,Forest,USF,ENF,42.04,129,43,33.6,37,19850810,19850812,0.007471912882121956,0.04051571525161516,0.014414415255619258,1.3329930260509166,1.3171511389895074
1985CAINF00000070,22,1985CAINF00000070,1985,no,Forest,USF,INF,88.54,87,5,5.8,1,19850817,19850817,0.02872691822970577,0.04715342624461375,0.04642854293059372,1.333265364814775,1.334121868494561
1985CALNF00000031,24,1985CALNF00000031,1985,no,Forest,USF,LNF,98.81,89,42,47.0,42,19850717,19850720,0.011126673648807428,0.01799855974615788,0.01799855974615788,1.37906866349317,1.37906866349317
1985CALNF00000069,25,1985CALNF00000069,1985,no,Forest,USF,LNF,99.98,217,127,58.4,121,19851020,19851024,0.005133480781616547,0.06490488951208245,0.00962541518604468,1.3618105925775563,1.3196440816145585
1985DELTA,33,DELTA,1985,no,Forest,USF,SHF,5.64,848,401,47.3,386,19850718,19850721,0.0018458994413961274,0.08216932138142116,0.005991843773123638,1.374862142469955,1.299434845536458
1985DOUGHERTY,34,DOUGHERTY,1985,yes,Forest,NPS,KNP,0.0,1072,79,7.4,26,19850625,19851013,0.014472850907653831,0.06966800964964465,0.028982214580748955,1.3684365372052938,1.3516712473131736
1985KENDRICK,37,KENDRICK,1985,yes,Forest,NPS,YNP,0.0,507,30,5.9,6,19850725,19850000,0.022775036466551022,0.07354256804223515,0.03927491950774764,1.3651930849261025,1.3449495852671884
1985MAMMOTH,40,MAMMOTH,1985,no,Forest,USF,SNF,70.7,316,29,9.3,29,19850702,19850704,0.008397389331050796,0.060014273096670526,0.015086642444540513,1.3665309211970775,1.3153641490821655
1985PATE_VALLEY,42,PATE VALLEY,1985,no,Forest,NPS,YNP,0.0,713,138,19.3,77,19850630,19850707,0.007822314565533502,0.07525480752377647,0.0211866243349546,1.3752940392977522,1.3414938961759424
1985RICH_BAR,43,RICH BAR,1985,no,Forest,USF,SQF,79.38,3295,1307,39.7,507,19850628,19850630,0.006706644470629071,0.07186415613006977,0.018490130154550734,1.373474494075198,1.3996448050656878
1985RIVER,44,RIVER,1985,no,Forest,USF,STF,100.0,134,8,6.2,5,19850831,19850902,0.02543544015847936,0.06673952648303891,0.04202900601051513,1.3681964653623266,1.3629974190301288
1985TRELOAR_CMPLX,48,TRELOAR COMPLEX,1985,no,Forest,USF,SHF,100.0,1612,243,15.1,115,19850726,19850806,0.008596314464992625,0.06658135049993089,0.021434726010931396,1.3707098856375022,1.3631254890444957
1986CAENF00000082,52,1986CAENF00000082,1986,no,Forest,USF,ENF,99.95,239,24,10.1,22,19861029,19861105,0.008843297162598258,0.05946327657989007,0.016479392319679837,1.3383882385642107,1.3130076398086838
1986CASCADE_CREEK,58,CASCADE CREEK,1986,yes,Forest,NPS,YNP,0.0,837,16,1.9,7,19860727,19860922,0.023857585724666373,0.09496034377427337,0.04507575037720412,1.3832481298788464,1.374553540949859
1986DEER,59,DEER,1986,no,Forest,USF,SNF,100.0,5349,1204,22.5,206,19860909,19860920,0.006190908153682644,0.07132123464413177,0.016762550366945447,1.3674302160498233,1.3455018192561208
1986GLACIER_POINT,61,GLACIER POINT,1986,no,Forest,NPS,YNP,0.0,278,122,43.8,98,19860627,19860701,0.005321623937315272,0.08569180898444186,0.013146922087767379,1.3887619346564832,1.322699756542839
1987ASSIST_PNF,71,ASSIST P.N.F.,1987,no,Forest,CDF,LMU,63.24,499,244,49.0,201,19870831,0,0.003251491759012426,0.06223487400081968,0.009342138786104693,1.368787298401311,1.3038234806603326
1987BEAR,72,BEAR,1987,no,Forest,USF,SHF,97.58,2132,147,6.9,35,19870830,19870914,0.011754454474529484,0.07914620241748924,0.027784572746090266,1.3758899346934494,1.331911443854386
1987BEARCAT,73,BEARCAT,1987,no,Forest,USF,KNF,94.96,1157,40,3.4,16,19870830,19870918,0.015811959117404305,0.0865556817408435,0.035267865499648034,1.3807450264241319,1.3498101412891665
1987BETTY_BLAKE,74,BETTY BLAKE,1987,yes,Forest,NPS,YNP,0.0,159,16,9.8,13,19870717,19871120,0.014884094403686932,0.06641798285005893,0.026204238596118756,1.3725061062186228,1.350330381442836
1987BIG,75,BIG,1987,no,Forest,USF,TNF,72.3,427,37,8.6,18,19870831,19870906,0.009157064235622382,0.07337165959820241,0.01998361502460039,1.3605594784912431,1.3146895210488356
1987BLAKE,76,BLAKE,1987,no,Forest,USF,SRF,99.5,1413,345,24.4,281,19870830,19870905,0.004399034879609447,0.05773093426381816,0.01150979647823344,1.3555591734055967,1.3679188004934177
1987CEDAR,78,CEDAR,1987,no,Forest,USF,MDF,83.26,283,29,10.3,10,19870901,19870912,0.01889843419005558,0.0802004994355629,0.03466666598677206,1.3830079902604506,1.3573582677049
1987CHAWANAKEE,79,CHAWANAKEE,1987,no,Forest,USF,SNF,100.0,713,48,6.7,12,19870622,19870626,0.01933254696573051,0.07479046118959405,0.037288129867653376,1.374516218649074,1.3612426947228744
1987CHINA_KNF,81,CHINA,1987,no,Forest,USF,KNF,96.11,1332,112,8.4,25,19870830,0,0.012048355160248578,0.06823308802853466,0.02496659339781706,1.361459777905204,1.3329970199006855
1987CHINA_SHF,82,CHINA,1987,no,Forest,USF,SHF,100.0,3696,726,19.6,380,19870830,19871013,0.005571799042054369,0.06859011471202488,0.015477073835038609,1.371169054763453,1.3584395041818997
1987CLARK,129,PLUMAS NF #531 (CLARK),1987,no,Forest,CDF,BTU,73.47,15861,5351,33.7,781,19870830,19870905,0.003923401813626007,0.07792910693040155,0.015418180057222761,1.3770180183219198,1.378122652724467
1987CLAVEY_CMPLX,83,CLAVEY 87 CMPLX,1987,no,Forest,USF,STF,98.1,3537,708,20.0,324,19870831,19871012,0.0063396343359945016,0.0640175380175527,0.018970737922418345,1.361232977005808,1.3702922832703903
1987COLD,84,COLD,1987,no,Forest,USF,SHF,98.37,6678,387,5.8,96,19870830,19870911,0.011504262497697475,0.07367183369563897,0.026267771133409886,1.3689744146269147,1.3477128398843108
1987DOE,85,DOE,1987,no,Forest,USF,SHF,100.0,932,256,27.5,121,19870830,0,0.0061168540918356065,0.062134224777235944,0.01430905560497088,1.364886187960845,1.3339976833129072
1987DOG_CREEK,86,DOG CREEK,1987,yes,Forest,NPS,KNP,0.0,170,11,6.3,4,19870708,19871027,0.023226847521551255,0.07422201029132199,0.04145657972260236,1.3731020074686235,1.341105292828231
1987EAST,87,EAST,1987,no,Forest,USF,SHF,97.44,4643,932,20.1,584,19870830,0,0.002091909508607983,0.07641031258003331,0.010739244794504272,1.3739309401414632,1.3163509049832125
1987ELK_LICK,88,ELK LICK,1987,no,Forest,USF,KNF,100.0,448,28,6.3,12,19870830,0,0.014369487742763047,0.07043696285002178,0.032264957314690035,1.3683386035314478,1.3472385088542245
1987EVER,89,EVER,1987,no,Forest,USF,STF,92.16,215,161,74.8,160,19870828,19870829,0.0025584681069010283,0.029600834936879015,0.006131117638982889,1.3186296918404683,1.2815404838189826
1987FAY,90,FAY,1987,no,Forest,USF,SQF,81.37,4640,1147,24.7,664,19870830,19870905,0.0028060608062496916,0.08495391210241704,0.016435077308409388,1.380054305828502,1.3754586469082482
1987FLUME,92,FLUME,1987,no,Forest,USF,SHF,100.0,5277,813,15.4,198,19870830,19870910,0.006421623290919285,0.0725041880969204,0.0185221849405968,1.369688300371488,1.3474841921479488
1987FORT_COPPER,93,FORT COPPER,1987,no,Forest,USF,KNF,94.59,14703,2842,19.3,290,19870830,19871007,0.005902440076246404,0.07335847282883748,0.015841708078513827,1.3721485471428116,1.3526125564543725
1987FOUTS,94,FOUTS,1987,no,Forest,USF,MNF,91.72,6965,1752,25.2,399,19870901,19870914,0.005544057000306503,0.076366356519944,0.01686865101299156,1.3761131849257686,1.3649233469334376
1987FRIENDLY,95,FRIENDLY,1987,no,Forest,USF,SHF,88.92,1466,407,27.7,297,19870830,19870910,0.0045923817906685805,0.07687320184269614,0.013383279864699256,1.3735526650025887,1.3632842983790343
1987FROG,96,FROG,1987,yes,Forest,NPS,YNP,0.0,1554,66,4.2,10,19870628,19871104,0.021267253312365616,0.06686936333904415,0.03701682717165848,1.3668478327527283,1.355816517847976
1987GLASGOW,97,GLASGOW,1987,no,Forest,USF,KNF,96.56,6156,1273,20.7,480,19870830,19870922,0.002580894716651687,0.08037703798693037,0.012433218571063397,1.378220337890027,1.3641515611129986
1987GLEN_AULIN,98,GLEN AULIN,1987,yes,Forest,NPS,YNP,0.0,106,23,21.5,10,19870921,19871120,0.01787376171419069,0.06564313274022784,0.03109354001810465,1.3654393170345935,1.3576639948105287
1987GULCH_KNF,99,GULCH,1987,no,Forest,USF,KNF,98.74,4435,181,4.1,18,19870830,19871012,0.016308985674194275,0.08290407062800284,0.03265509881893063,1.376820253934488,1.349075634987605
1987GULCH_SHF,100,GULCH,1987,no,Forest,USF,SHF,89.93,2652,789,29.8,520,19870830,19870911,0.004011833758814176,0.07543593540745601,0.014916355554339903,1.3723482156108884,1.3853808045454281
1987HAMM_CMPLX,102,HAMM 87 CMPLX,1987,no,Forest,USF,STF,93.66,13624,2993,22.0,431,19870830,19870913,0.0052488164156241565,0.07097149448816192,0.016415806359592017,1.3675974630996695,1.3497409856155247
1987HASLOE_CMPLX,103,HASLOE 87 CMPLX,1987,no,Forest,USF,STF,70.47,2783,1073,38.5,790,19870901,19870907,0.00453604752547217,0.07227871190044084,0.012144337039420182,1.3743926484684064,1.4003493339370636
1987HIGHROCK,104,HIGHROCK,1987,no,Forest,USF,MDF,95.35,455,33,7.3,17,19870901,19870912,0.01037750734650369,0.07347699553582533,0.023719659884449393,1.3634195848470052,1.3194551317403311
1987HOTELLING,105,HOTELLING,1987,no,Forest,USF,KNF,100.0,7453,696,9.3,268,19870830,19871017,0.007781599928217913,0.06725046670106401,0.021375549360470522,1.365864485351601,1.359485318927242
1987INDIAN,106,INDIAN,1987,no,Forest,USF,TNF,99.93,3791,1523,40.2,939,19870829,19870911,0.0025896683975972215,0.07674294566292604,0.010326927148881145,1.3784535880220847,1.3728881330804374
1987JARREL,107,JARREL,1987,no,Forest,"USF,NPS",STF,22.55,742,25,3.3,13,19870903,19870912,0.015768977850772765,0.073030441397306,0.033212103653703064,1.3664183555182252,1.3318028331615306
1987JESSIE,109,JESSIE,1987,no,Forest,USF,SHF,61.0,1385,148,10.7,37,19870830,19870912,0.01201884473521427,0.075420235587704,0.0253758369580985,1.3735122058459643,1.3510841565371532
1987KELSEY,110,KELSEY,1987,no,Forest,USF,KNF,96.4,1753,96,5.5,46,19870830,19870925,0.009123856751571114,0.0689829703369026,0.02105918593479104,1.3658910549068404,1.3319638429137977
1987KING_TITUS,111,KING TITUS,1987,no,Forest,USF,KNF,99.21,28891,2092,7.2,132,19870830,19871018,0.01028395945447288,0.07351242766106457,0.02479784372461311,1.3713047536489085,1.3472047962415241
1987LAKE,112,LAKE,1987,no,Forest,USF,KNF,99.79,7655,247,3.2,41,19870830,19870928,0.013168583883671287,0.07247378074734934,0.028861489822076716,1.3705013042440495,1.3386142258846128
1987LARSON_CMPLX,113,LARSON 87 CMPLX,1987,no,Forest,USF,STF,93.35,19551,3752,19.2,754,19870830,19870910,0.004933123533110176,0.06877471872233719,0.017199141907497748,1.3653175643675268,1.3485621783188078
1987LAUREL,115,LAUREL,1987,no,Forest,USF,INF,85.1,469,112,23.9,51,19870830,19870904,0.010535702140808774,0.08015916353287804,0.023298920695074606,1.3743639067004323,1.3493334321060706
1987LAZYMAN,116,LAZYMAN,1987,no,Forest,USF,SHF,100.0,606,20,3.3,8,19870901,19870921,0.020190173535732582,0.0668656330697837,0.036011937897942076,1.3762261024588787,1.3667840037894863
1987LIGHTNING120,117,LIGHTNING #120 (CRANK),1987,no,Forest,CDF,LMU,12.39,1725,853,49.5,661,19870831,0,0.0026757877798977707,0.08071827578159885,0.008857759051550503,1.3784907654143512,1.3629003828795103
1987LOST,118,LOST,1987,no,Forest,USF,LNF,95.64,9672,4685,48.4,1674,19870831,19870908,0.001937596976512498,0.08524445784435825,0.011868700337233563,1.3804635450028653,1.4050888151215786
1987LOST_BEAR,119,LOST BEAR,1987,yes,Forest,NPS,YNP,0.0,809,33,4.1,5,19870723,19871120,0.022746771609914663,0.07813351055606453,0.04097034786233112,1.3697941568222032,1.3428293071778008
1987MAMMOTH,120,MAMMOTH,1987,no,Forest,USF,INF,99.82,183,36,19.8,36,19870822,19870825,0.007185886893023612,0.0632439382384829,0.013101163527719058,1.3606980841147343,1.308631273275105
1987MENDENHALL,121,MENDENHALL,1987,no,Forest,CDF,MEU,57.86,21919,8586,39.2,4875,19870831,19870917,0.0011575476538372024,0.07462043208555848,0.011486549848510217,1.3752222887440149,1.4011564924118216
1987NIELON,122,NIELON,1987,no,Forest,USF,KNF,100.0,649,199,30.6,186,19870830,19870921,0.0032045260682975717,0.08871301147899666,0.01025640874342671,1.3891639896940973,1.3381854530745196
1987PALMER,123,PALMER,1987,no,Forest,USF,TNF,57.56,862,187,21.7,105,19870829,19870908,0.007915977676448529,0.06098913102911118,0.01877799719978991,1.3762838182845956,1.3643259612804999
1987PAPER_CMPLX,126,PAPER 87 CMPLX,1987,no,Forest,USF,STF,71.61,15232,4120,27.1,1775,19870831,19871012,0.0030071745705326086,0.0705615244342351,0.011682866477836644,1.3683831722066888,1.368752696673184
1987PEANUT,127,PEANUT,1987,no,Forest,USF,SHF,84.67,2608,599,23.0,208,19870830,19870912,0.0068154798582312414,0.07429425521429857,0.017959839583757124,1.3723839290491906,1.359527283404097
1987PIERCE,128,PIERCE,1987,no,Forest,CDF,TUU,74.57,290,37,12.7,13,19870829,19870905,0.01265322447443218,0.04984282218297949,0.02314588127201348,1.3419853127861883,1.3204231195743301
1987QUAKING,130,QUAKING,1987,no,Forest,USF,MDF,96.75,1787,464,25.9,201,19870715,19870721,0.007868519122047142,0.08917873659505145,0.025070028473881865,1.3832913024493456,1.3951363447398804
1987RIPSTEIN,131,RIPSTEIN,1987,no,Forest,USF,SHF,100.0,1378,459,33.3,189,19870830,19870926,0.005103284982581391,0.07027159988830163,0.013209138186066649,1.3738615168427066,1.3607709093559135
1987RIVER,132,RIVER II,1987,no,Forest,USF,STF,93.81,285,7,2.6,6,19870830,19870904,0.021776432673392906,0.05909003702438824,0.03495941832864332,1.371313642505783,1.3666207709852973
1987SAINT_CLAIRE,134,SAINT CLAIRE,1987,no,Forest,USF,KNF,100.0,3497,114,3.2,17,19870830,19871010,0.020966322278894764,0.08420613629658129,0.03856314210648315,1.3798934196202084,1.3615384210439996
1987SLATER,136,SLATER,1987,no,Forest,USF,KNF,96.89,2577,328,12.7,99,19870830,19870920,0.009985740140607026,0.07573750983005581,0.022751317833773075,1.3745346301534813,1.3638437322876262
1987SLIDES,137,SLIDES,1987,no,Forest,USF,MNF,100.0,398,8,2.0,8,19870901,19870919,0.019445393702389888,0.08219787235815283,0.032209758348959665,1.3960035612368666,1.3846758333727598
1987SNAG_CMPLX,138,SNAG COMPLEX,1987,no,Forest,NPS,LNP,0.0,325,29,8.9,11,19870901,19870909,0.01858654944713869,0.060864494753439156,0.03145834049255746,1.3623597669731033,1.3483089707322358
1987STRAUSE,139,STRAUSE,1987,no,Forest,USF,SHF,100.0,2646,783,29.6,193,19870830,19871013,0.0057814111008157275,0.07222659020496298,0.015483132578647012,1.3705496501002696,1.3432049471137308
1987TEN_BALD,140,TEN BALD,1987,no,Forest,USF,KNF,100.0,7946,969,12.2,86,19870830,19871015,0.00950178689180064,0.07118631813404028,0.022690596806481684,1.3690216502080332,1.346285472225667
1987THOMPSON,141,THOMPSON,1987,no,Forest,USF,KNF,100.0,2039,88,4.3,13,19870830,19871020,0.016562759305118996,0.06679841316207022,0.03248039101335057,1.3647621861631145,1.3341006243364952
1987TRAVIS,142,TRAVIS,1987,no,Forest,USF,SRF,92.86,4781,725,15.2,234,19870831,19870906,0.005586562466179431,0.07959332041856383,0.018666015408852467,1.3765478258987542,1.3547879161877443
1987TRINITY,143,TRINITY,1987,no,Forest,USF,SHF,100.0,570,20,3.4,6,19870830,19870912,0.01745949388649583,0.05810003806638161,0.03303832762118627,1.3575558507419627,1.330868878019369
1987USF05141987000282,68, ,1987,no,Forest,USF,SHF,100.0,420,24,5.7,12,19870830,19870912,0.012569833350554425,0.0757303326599287,0.023456754871414978,1.3617637903889275,1.320842479498667
1987WALLOW,145,WALLOW,1987,no,Forest,USF,SHF,96.05,1395,21,1.5,13,19870830,19870920,0.013758817098583152,0.0909725529480345,0.029943515628846135,1.3783296834076868,1.3312074382146526
1987YELLOW2,146,YELLOW #2,1987,no,Forest,USF,KNF,99.99,21741,2305,10.6,451,19870830,19871120,0.0046575503958154255,0.07234892406229723,0.01799060081764397,1.3706779941010894,1.352563625510106
1988ALASKA,156,ALASKA,1988,yes,Forest,NPS,YNP,0.0,770,8,1.1,4,19880818,19881119,0.02290064993302664,0.06058507738740206,0.039999995167177095,1.3567570747821014,1.3429504475993181
1988BUCKEYE,160,BUCKEYE,1988,yes,Forest,NPS,KNP,0.0,1290,302,23.4,255,19881016,19881023,0.004391343031381532,0.07987483870830475,0.013313609154529513,1.3762133549992825,1.3457515692688253
1988CALNF00000155,153,1988CALNF00000155,1988,no,Forest,USF,LNF,85.0,375,235,62.5,226,19880828,19880831,0.002191467937875301,0.010992394722981327,0.004916572195577245,1.2738531095046692,1.2607689386105794
1988CLEARINGHOUSE,163,CLEARHOUSE,1988,no,Forest,USF,STF,93.99,1021,36,3.5,10,19880702,19880708,0.01775141161210421,0.06863463642234588,0.031088932628171115,1.3670915717596237,1.3482224879612428
1988EAST_LECONTE,166,EAST LECONTE,1988,yes,Forest,NPS,YNP,0.0,1519,20,1.3,11,19880620,19881119,0.017779778318335385,0.09513780610338422,0.0403030245418812,1.3837467557511502,1.346637980700915
1988ECHO,167,ECHO,1988,yes,Forest,NPS,YNP,0.0,577,35,6.0,7,19880621,19881110,0.02589847633790417,0.08580449107925449,0.04675324804282034,1.3795287387405089,1.3675714501822733
1988ELBOW,170,ELBOW,1988,yes,Forest,NPS,YNP,0.0,184,3,1.7,3,19880810,19881110,0.018484734543546665,0.02857142708514836,0.02857142708514836,1.3134897803056749,1.3134897803056749
1988GARNET,172,GARNET,1988,no,Forest,USF,SNF,100.0,924,33,3.5,13,19880829,19880902,0.015611695238953891,0.05392732179939561,0.02967034295784833,1.3551194777121551,1.3319587493137681
1988HERMIT,175,HERMIT,1988,no,Forest,USF,SHF,97.71,3391,1158,34.1,356,19880928,19881002,0.0037014422246833306,0.07663020813281336,0.012477552907396631,1.3757392727428157,1.3422616324736236
1988LETTS,178,LETTS,1988,no,Forest,USF,MNF,96.15,1340,193,14.4,72,19881205,0,0.008722330249114852,0.072724449111165,0.021693123481687265,1.370629831829054,1.3336732766140338
1988LIGHTNING97,179,LIGHTNING #97 (BISON),1988,no,Forest,CDF,LMU,20.45,1386,769,55.5,689,19880810,0,0.0020196179878177404,0.08106907091853113,0.008617885688126058,1.3724005174035119,1.3603532505113192
1988OBELISK,181,OBELISK,1988,no,Forest,USF,SNF,99.91,3045,289,9.5,36,19880724,0,0.013244174419049112,0.07109865226636171,0.027521422004517265,1.3663652097454504,1.33802120518072
1988QUARTZITE,183,QUARTZITE,1988,yes,Forest,NPS,YNP,0.0,248,42,17.1,11,19880902,19881110,0.019263056617805616,0.06464868064853552,0.034961075132091166,1.3682921107825394,1.3533158278524982
1988SIMPSON,185,SIMPSON,1988,yes,Forest,NPS,KNP,0.0,492,10,2.0,7,19880721,19880831,0.02172239366959183,0.08311969858575664,0.03862927744933065,1.3829222534049541,1.373213307118172
1988USF05131988000061,148, ,1988,no,Forest,USF,SQF,97.29,286,67,23.5,33,19880704,19880705,0.00855451637980616,0.08746056329052129,0.02525658959827626,1.385381283432721,1.365881708476137
1988USFS_ASSIST3,188,USFS ASSIST 3,1988,no,Forest,CDF,NEU,87.89,244,7,3.1,5,19880327,0,0.02479928859226226,0.045208404552253736,0.03775093021798503,1.3621311569182055,1.3663252237248489
1988VERN,189,VERN,1988,yes,Forest,NPS,YNP,0.0,289,4,1.3,3,19880910,19881110,0.021096285880493323,0.06862179224447314,0.0356589107983439,1.3454100533872162,1.3170761690338852
1988WALKER,190,WALKER,1988,no,Forest,NPS,YNP,0.0,1247,283,22.7,176,19880620,19881110,0.004989103297791935,0.08027743650489558,0.014934517246795741,1.3707871430315501,1.3429411561890563
1989BALCH,193,BALCH,1989,no,Forest,USF,SNF,100.0,3584,574,16.0,161,19890729,19890809,0.008742663565765708,0.07644271588534099,0.021099010390516582,1.3731949044386234,1.3571865432877805
1989LAYMAN,197,LAYMAN,1989,no,Forest,USF,PNF,90.8,2012,580,28.8,212,19890906,19890912,0.005346766355730544,0.07953012904539176,0.014933903016018454,1.3751336590340357,1.3595478873694506
1989POWERHOUSE,202,POWDERHOUSE,1989,no,Forest,USF,SNF,62.04,4863,480,9.9,99,19890728,19890803,0.00914737855651592,0.07411134200468295,0.023813068442567004,1.371963037079636,1.36553525716143
1989RACK,203,RACK,1989,no,Forest,USF,PNF,100.0,1400,552,39.4,189,19890708,19890712,0.00613082914268632,0.07163175739626693,0.015303033472822282,1.3713528459577475,1.3584451122877266
1990A_ROCK,210,A-ROCK,1990,no,Forest,NPS,YNP,59.24,7281,2682,36.8,1513,19900807,19900821,0.0022898952646719373,0.07117182776832488,0.008868012948405049,1.3667595867680336,1.3430644955830602
1990AVALANCHE,211,AVALANCHE,1990,yes,Forest,NPS,KNP,0.0,1157,161,13.9,38,19900713,19901029,0.011647624476546811,0.07689887160820204,0.023934425676214052,1.3744511992854005,1.3432783325590327
1990BUTTES,214,BUTTES,1990,no,Forest,USF,TNF,68.18,122,44,36.3,41,19900807,19900813,0.006369873381833899,0.06970034265827259,0.014198777225269963,1.3629866760004012,1.319452891213895
1990CALNF00000109,207,1990CALNF00000109,1990,no,Forest,USF,LNF,100.0,136,71,51.9,71,19900911,19900913,0.005503228722757971,0.010969385856533627,0.010969385856533627,1.329811736540191,1.329811736540191
1990COTTONWOOD,216,COTTONWOOD,1990,no,Forest,CDF,TCU,85.83,991,326,32.9,205,19900913,0,0.004386000107017787,0.059814204156711695,0.012307692188142207,1.3599032035656617,1.3322315617488159
1990GREENHORN,221,GREENHORN,1990,no,Forest,USF,PNF,79.06,165,45,27.3,22,19900629,19900703,0.00903424781700613,0.05646519317534405,0.018217822300668478,1.3505525110239751,1.3113634736319122
1990KIRCH,222,KIRCH,1990,no,Forest,USF,SNF,95.36,1507,165,11.0,66,19900720,19900724,0.012139563306851611,0.06839064515587837,0.025755102248854213,1.3647378340558758,1.363431048122034
1990LAUREL_LAKE2,223,LAUREL LAKE 2,1990,no,Forest,NPS,YNP,0.0,336,5,1.4,1,19900813,19900820,0.04190780937672502,0.08289682251681645,0.06666666336690576,1.3795656246509527,1.3667602877622695
1990LONG_VALLEY,225,LONG VALLEY,1990,no,Forest,CDF,SHU,81.3,290,73,25.3,70,19900810,19900000,0.005261093008315285,0.04248193718452926,0.013024012769162268,1.350444957168306,1.3362274737300812
1990PIUTE,227,PIUTE,1990,no,Forest,NPS,YNP,0.0,224,14,6.1,3,19900813,19900914,0.028327476536555755,0.07854719731376417,0.04956140395683079,1.3677705428705542,1.3402985653887267
1990RECER,228,RECER,1990,no,Forest,USF,MNF,95.38,1389,207,14.9,74,19900808,19900902,0.008349162303107043,0.084749351380288,0.017604606692837525,1.383024416483269,1.3631924147604433
1990SAVAGE,229,SAVAGE,1990,no,Forest,USF,SNF,94.27,786,224,28.5,106,19900830,19900902,0.006954868845462928,0.05844256332355537,0.018148147523242713,1.3540970971780997,1.3447312282911197
1990STEAMBOAT,230,STEAMBOAT,1990,no,Forest,NPS,YNP,0.0,2470,338,13.7,132,19900807,19900820,0.006063068407020446,0.06977670944673876,0.014681489520015042,1.3708687094373853,1.340619996652408
1990STORMY,231,STORMY,1990,no,Forest,USF,SQF,98.39,9493,6114,64.4,5218,19900805,19900831,8.77966229165255e-4,0.08510689123966231,0.006473942007217058,1.379066430431661,1.4018014116373354
1990T_GROVE4,232,T-GROVE 4,1990,no,Forest,NPS,YNP,0.0,301,4,1.3,3,19900807,19900816,0.021834245951692366,0.055925916163091456,0.03851851041983062,1.3491621450118192,1.3239780662209546
1990WALKER,233,WALKER,1990,no,Forest,USF,PNF,100.0,472,134,28.4,93,19900806,19900808,0.006287072503962001,0.07309913086842466,0.015033557585819791,1.3741440408777303,1.334593932537585
1991BEAR,236,BEAR,1991,no,Forest,USF,MNF,100.0,339,15,4.5,13,19910128,19910201,0.015299395171276185,0.08097166628450396,0.029629648868399902,1.3740193362852662,1.3594346818744012
1991FROG,238,FROG,1991,yes,Forest,NPS,YNP,0.0,1232,32,2.6,4,19910906,19910921,0.027447537390286172,0.08208684664040222,0.04783427155681287,1.3708125643103322,1.3498646950221835
1991ILL,239,ILL,1991,no,Forest,NPS,YNP,0.0,1430,250,17.5,91,19910907,19910924,0.01024646970808991,0.06339382815119043,0.021424296497463986,1.3642683567618041,1.3655057538315287
1991ROCK,242,ROCK,1991,no,Forest,USF,SHF,94.0,451,240,53.2,231,19910918,19910922,0.003710613413674959,0.0894265451366287,0.009630461334684348,1.3879829232874354,1.3497338390199278
1992CALLBOX,248,CALLBOX,1992,no,Forest,USF,SQF,100.0,648,253,39.0,93,19920524,19920524,0.009312111837707332,0.07606432354210232,0.021522679550600055,1.3772453064787842,1.3825772992901406
1992CHAGOOPA,249,CHAGOOPA,1992,yes,Forest,NPS,KNP,0.0,255,17,6.7,5,19920715,19920920,0.01917239463470503,0.06562333906801379,0.034215167968268824,1.362533839608152,1.336606642368867
1992CLEVELAND,250,CLEVELAND,1992,no,Forest,USF,ENF,46.52,9258,5252,56.7,2307,19920929,19921012,9.664549650109338e-4,0.08066028624318149,0.006626376173126379,1.3718459776183112,1.3594427029091543
1992DOME,253,DOME,1992,no,Forest,NPS,YNP,0.0,100,15,14.9,7,19920621,19920627,0.01935787692976033,0.04122223391436785,0.03172691749392263,1.3599893038923352,1.3490570432054094
1992ITALIAN,256,ITALIAN,1992,no,Forest,USF,SNF,74.13,888,11,1.2,4,19920813,0,0.030754119277629725,0.09169241198423864,0.05470083538966508,1.3847903683544243,1.3623713882464512
1992MUD,258,MUD FIRE,1992,no,Forest,CDF,LMU,56.41,311,205,66.0,205,19920812,19920000,0.0027731572116768996,0.007009887922241698,0.007009887922241698,1.3176645681181423,1.3176645681181423
1992OSTRANDER,259,OSTRANDER,1992,yes,Forest,NPS,YNP,0.0,165,6,3.8,6,19920811,19920822,0.016698878756624874,0.05268816480274811,0.02952380546658628,1.3333890033604825,1.324774179719122
