VB_ID,ID_Num,fire_name,fire_year,class,veg_type,agency,ICS_code,pct_fs,firesize_ha,BA90_ha,BA90_pct,max_patch_ha,ignition_date,contain_date,sdc,awmsi,awmpfd,max_tmmx,max_tmmn,min_rmax,max_bi,region,fire_year_std,max_tmmx_std,max_tmmn_std,min_rmax_std,max_bi_std
1999SUGAR,447,SUGAR,1999,SUP,Forest,USFS,SHF,79.5,2065,120,5.8,22,19990823,19990907.0,0.01829211976208526,0.03741547171405167,1.3486282702917487,37.43035278320315,20.680841064453148,34.40166091918945,67.40991973876953,NW,-0.1472826234840929,1.1517696566201139,1.4332186518157306,-0.1591799151858673,-0.20332694527379105
2000ARNOT,454,ARNOT,2000,WFU,Forest,USFS,STF,100.0,252,6,2.2,2,20000628,20000802.0,0.027235801800506658,0.043386229364293045,1.350045663623963,27.845056152343773,11.972497558593773,38.25030517578125,70.273162841796875,SCSN,-0.04242618855586927,-0.6069343035226845,-0.6178777355531954,0.16158186313769182,0.017250400469507925
2000BARK,457,BARK,2000,SUP,Forest,USFS,KNF,52.15,764,241,31.5,111,20000721,20000728.0,0.005779607784372208,0.015817525134248306,1.3184693651471444,34.34502563476565,14.749963378906273,59.32155990600586,59.650596618652344,NW,-0.04242618855586927,0.5856758482319815,0.03630524497008506,1.917746550793422,-0.8010864917092434
2000CABBAGE,458,CABBAGE,2000,SUP,Forest,USFS,MNF,99.85,587,19,3.3,3,20000325,20000405.0,0.030387691158837934,0.05426353628301043,1.3592030277976415,26.398370361328148,8.644036865234398,44.25035858154297,38.8775749206543,NW,-0.04242618855586927,-0.8723712667931041,-1.401837819242518,0.6616508932051248,-2.4013900022172048
2000HIGHWAY,464,HIGHWAY,2000,SUP,Forest,CDF,FKU,80.43,273,29,10.7,15,20000813,20000820.0,0.012883296721617926,0.027160494605664953,1.3305992200548549,35.31588134765627,20.311212158203148,33.35542678833008,64.91313171386719,SCSN,-0.04242618855586927,0.7638078198071709,1.3461590963714158,-0.24637735355197987,-0.3956734752747937
2000JOURNEY,465,JOURNEY,2000,SUP,Forest,USFS,SRF,78.32,418,106,25.4,46,20001007,20001013.0,0.009107387171179933,0.021070521417039825,1.332228186325975,28.301721191406273,12.192712402343773,46.088951110839844,57.923789978027344,NW,-0.04242618855586927,-0.5231457006668979,-0.5660100215434385,0.8148867263948452,-0.9341155121924294
2000MANTER,467,MANTER,2000,SUP,Forest,USFS,SQF,69.69,32061,13978,43.6,8011,20000722,20000906.0,0.0034158413667905387,0.010824542532625452,1.412711038707991,34.1820007324219,17.328454589843773,32.219703674316406,96.3266830444336,SCSN,-0.04242618855586927,0.555764145715568,0.6436232732561683,-0.34103317036597713,2.0243507851664417
2000SAWMILL,474,SAWMILL,2000,SUP,Forest,USFS,INF,100.0,133,15,11.1,6,20000803,20000813.0,0.026317937197500484,0.041616157269809925,1.370379287719287,27.697656250000023,12.523522949218773,26.66657257080078,72.256561279296875,SCSN,-0.04242618855586927,-0.6339791412528,-0.4880934445110432,-0.8038538649460802,0.17004663437384868
2000STORRIE,476,STORRIE,2000,SUP,Forest,USFS,PNF,92.1,22806,6273,27.5,1869,20000817,20000927.0,0.0027059482014463623,0.009350226271843454,1.3485029870452034,32.39492187500002,15.521173095703148,33.705909729003906,75.69221496582031,SCSN,-0.04242618855586927,0.22787208512802445,0.21795006214588408,-0.2171666695221279,0.43472111146077835
2000TOWN,477,TOWN,2000,SUP,Forest,USFS,MNF,95.03,459,125,27.3,104,20000331,20000401.0,0.007027519782167252,0.016654709334724033,1.358827659154769,22.941644287109398,10.151361083984398,40.852664947509766,38.80829620361328,NW,-0.04242618855586927,-1.5066091073086705,-1.0468142424174194,0.3784731870857617,-2.4067270675558943
2001BELL,479,BELL,2001,SUP,Forest,USFS,MDF,100.0,1236,409,33.1,222,20010808,20010819.0,0.005838335915968,0.017755443396670588,1.3452663281698254,35.49837646484377,15.389459228515648,43.13273239135742,57.32817840576172,SCSN,0.06243024637235437,0.7972919046158854,0.18692718885512594,0.5685033481570496,-0.97999999177624
2001BLUE,480,BLUE,2001,SUP,Forest,USFS,MDF,95.18,13926,4086,29.3,1535,20010808,20010821.0,0.005050448992638722,0.01263228671930099,1.37161355835809,30.986718750000023,13.452569580078148,35.30730056762695,79.30211639404297,SCSN,0.06243024637235437,-0.030504103737079253,-0.26927293209432646,-0.08370019693038333,0.7128192144791351
2001BRICEBURG,481,BRICEBURG,2001,SUP,Forest,USFS,SNF,74.12,300,44,14.8,28,20010724,20010806.0,0.011518738211897885,0.02307690468275972,1.3310718501664298,35.59880981445315,18.953759765625023,49.7175178527832,64.28583526611328,SCSN,0.06243024637235437,0.8157193499512498,1.0264351791225252,1.1173063430996073,-0.44399888127802795
2001BURNT,482,BURNT,2001,WFU,Forest,NPS,KNP,0.0,948,84,8.9,22,20010730,20011217.0,0.01539032387575467,0.03051089870983902,1.3567667719520051,26.208459472656273,12.812738037109398,23.657527923583984,71.03424835205078,SCSN,0.06243024637235437,-0.9072159925062528,-0.41997394261657733,-1.0546399724027815,0.07588259329937669
2001DARBY,486,DARBY,2001,SUP,Forest,CDF,TCU,75.29,5830,1273,21.8,253,20010905,20010924.0,0.008131742084121476,0.017172996408271742,1.3714502316205643,33.1346374511719,15.020867919921898,40.08249282836914,60.887855529785156,SCSN,0.06243024637235437,0.3635946155090328,0.1001120211985512,0.31428388766489473,-0.7057710480689995
2001GAP,489,GAP,2001,SUP,Forest,USFS,TNF,55.53,1013,663,65.5,663,20010812,20010820.0,0.0024851629309009748,0.005360990915343115,1.331966526964401,29.700982666015648,14.693994140625023,32.24271011352539,86.81143951416016,SCSN,0.06243024637235437,-0.26641011997051556,0.023122680184345858,-0.3391157194763743,1.2913193636327012
2001HIGHWAY,491,HIGHWAY,2001,SUP,Forest,USFS,SQF,80.63,1691,169,10.0,32,20010703,20010930.0,0.01523511686629912,0.029563069140575715,1.3556244317829476,36.09624633789065,20.319207763671898,38.651737213134766,66.038330078125,SCSN,0.06243024637235437,0.9069886781087826,1.3480423199122358,0.19503885359790946,-0.30899090600211404
2001HOOVER,493,HOOVER,2001,WFU,Forest,NPS,YNP,0.0,3054,317,10.4,80,20010710,20011115.0,0.010064296226462615,0.02261972415773415,1.34307654029646,26.820184326171898,10.274255371093773,31.271350860595703,85.65103912353516,SCSN,0.06243024637235437,-0.7949771162536305,-1.0178686653224511,-0.4200727787907336,1.201924915116289
2001HYAMPOM,494,HYAMPOM,2001,SUP,Forest,USFS,SHF,96.92,481,135,28.1,79,20010831,20010903.0,0.005955528572873572,0.013404352785628609,1.3166380134012383,33.26275024414065,8.481103515625023,94.53121185302734,39.17548370361328,NW,0.06243024637235437,0.3871006670185618,-1.4402138897938057,4.852263180470597,-2.3784398277981236
2001JONES,495,JONES,2001,SUP,Forest,USFS,KNF,92.73,637,77,12.1,18,20010509,20010515.0,0.015373383838169621,0.02972448953475082,1.337551433713999,33.7105651855469,12.233178710937523,35.980140686035156,50.872249603271484,NW,0.06243024637235437,0.4692654597414842,-0.5564788978215791,-0.027622945171299727,-1.4773491822991696
2001MOORE,499,MOORE,2001,SUP,Forest,CDF,TCU,100.0,238,10,4.2,6,20011027,20011030.0,0.02089672415691663,0.032727300744448594,1.3628782716957475,21.661035156250023,7.680139160156273,61.921226501464844,74.52021026611328,SCSN,0.06243024637235437,-1.7415744335341028,-1.6288668861768543,2.134413414398587,0.3444326949491957
2001MUSIC,500,MUSIC,2001,SUP,Forest,USFS,SNF,95.04,93,3,3.7,1,20010817,20010821.0,0.04181319815996454,0.06842116538078058,1.3692220965875734,34.23110351562502,19.520593261718773,37.34870910644531,68.51607513427734,SCSN,0.06243024637235437,0.5647734922803208,1.159942789989657,0.08643915332906227,-0.11811140040344259
2001NORTH_FORK,501,NORTH FORK,2001,SUP,Forest,USFS,SNF,93.83,1697,471,27.8,141,20010820,20010903.0,0.005465407424486598,0.015125623825619846,1.3188777208286655,34.9409118652344,18.019525146484398,38.57004928588867,73.859161376953125,SCSN,0.06243024637235437,0.6950086642813057,0.8063927277671085,0.1882306471064562,0.2935070822328552
2001OREGON,502,OREGON,2001,SUP,Forest,CDF,SHU,51.29,693,396,57.2,378,20010828,20010902.0,0.0030292321011622754,0.008555507948158165,1.3414329903904192,35.49260864257815,13.393457031250023,66.80059814453125,61.32062911987305,NW,0.06243024637235437,0.7962336283568809,-0.28319584811939563,2.5410802354878217,-0.6724312140505557
2001ROCK,505,ROCK,2001,SUP,Forest,USFS,MDF,100.0,711,73,10.3,15,20010808,20010817.0,0.019757891179613577,0.03611793911254799,1.361154759869262,34.72164306640627,14.146875000000023,46.581199645996094,53.661495208740234,SCSN,0.06243024637235437,0.6547773684032766,-0.10574156271572635,0.8559127358119147,-1.262472425369256
2001ROCK_CREEK,506,ROCK CREEK,2001,SUP,Forest,USFS,TNF,100.0,231,50,21.8,44,20010510,20010514.0,0.00634053326070868,0.014430527418556532,1.3160221461614359,25.953393554687523,6.661279296875023,42.930419921875,57.74192810058594,SCSN,0.06243024637235437,-0.9540153204044528,-1.8688413179852996,0.5516417981769327,-0.9481257127847245
2001STAR,510,STAR,2001,SUP,Forest,USFS,ENF,71.75,6842,2424,35.4,1055,20010824,20010825.0,0.003544518976277412,0.010115810345038534,1.345668797039429,30.334619140625023,12.490502929687523,41.65715789794922,66.58049011230469,SCSN,0.06243024637235437,-0.1501509138027332,-0.49587072646206276,0.4455229251824298,-0.2672242040476032
2001STREAM,511,STREAM,2001,SUP,Forest,USFS,PNF,100.0,1469,797,54.2,627,20010725,20010803.0,0.004209531786653615,0.01005231872196298,1.379038844295965,31.182946777343773,11.353417968750023,35.645660400390625,101.56377410888672,SCSN,0.06243024637235437,0.005499686450217404,-0.7636909903206466,-0.055499902376100516,2.4278036548133217
2001SWILLUP2,512,SWILLUP II,2001,SUP,Forest,USFS,KNF,98.74,3327,328,9.9,86,20010915,20011030.0,0.010141076466684107,0.024396460385969976,1.3411353057167872,31.092919921875023,15.583032226562523,31.6522216796875,60.314788818359375,NW,0.06243024637235437,-0.0110183821427103,0.2325198870208532,-0.388329444489521,-0.7499187259264926
2001TREASURE,514,TREASURE,2001,SUP,Forest,USFS,TNF,87.83,152,38,24.9,34,20010910,20010914.0,0.006360020962153877,0.014972407664665524,1.3011898291043202,27.089105224609398,6.046929931640648,62.774349212646484,54.38912582397461,SCSN,0.06243024637235437,-0.7456356855957055,-2.0135404519557007,2.205516155967425,-1.2064175169962073
2001TROUGH,515,TROUGH,2001,SUP,Forest,USFS,MNF,96.03,10242,3188,31.1,773,20010808,20010820.0,0.0049242266741073475,0.01337453296936537,1.3712525533222437,35.38411865234377,23.390893554687523,33.79180908203125,60.231563568115234,NW,0.06243024637235437,0.7763279558660816,2.071523614012022,-0.2100074655539508,-0.7563301985598377
2001WHITE,517,WHITE,2001,SUP,Forest,USFS,STF,99.92,101,26,25.3,26,20010819,20010823.0,0.010180945830636962,0.018479537754740923,1.3591122344790987,30.813592529296898,13.937097167968773,37.20628356933594,94.48008728027344,SCSN,0.06243024637235437,-0.06226918954307208,-0.15515102309586334,0.07456882561985807,1.882093499402406
2001WHITE_SQF,518,WHITE,2001,SUP,Forest,USFS,SQF,100.0,138,6,4.4,4,20010512,20010612.0,0.022043229715769917,0.03333333754558953,1.3447379715114105,25.395928955078148,7.728814697265648,45.024044036865234,68.15225982666016,SCSN,0.06243024637235437,-1.0562985607390325,-1.617402223781405,0.7261330084557587,-0.14613885458996706
2002CONE,527,CONE,2002,SUP,Forest,USFS,LNF,83.06,824,338,41.0,308,20020926,20020930.0,0.004046211464618697,0.009929077597004066,1.3490950939054989,23.754663085937523,3.6922241210937727,34.28486251831055,79.62532043457031,SCSN,0.16728668130057803,-1.357436949551319,-2.5681497847271575,-0.16891437238000737,0.7377180745576432
2002FORKS,534,FORKS,2002,SUP,Forest,USFS,KNF,99.37,580,152,26.2,100,20020609,20020613.0,0.00787416982595101,0.018525066931494905,1.3575487999658151,32.96114501953127,13.058801269531273,49.94370651245117,65.709381103515625,NW,0.16728668130057803,0.3317623375596111,-0.3620180975416508,1.1361578325786503,-0.33433234195199846
2002GONDOLA,538,GONDOLA,2002,SUP,Forest,USFS,TMU,60.69,260,50,19.2,14,20020703,20020710.0,0.013744179603548925,0.023826698719869702,1.3240404021067855,29.746179199218773,13.682061767578148,32.378658294677734,67.13709259033203,SCSN,0.16728668130057803,-0.25811748960233727,-0.21522010374712972,-0.32778524114713126,-0.22434489103795904
2002MCNALLY,543,MCNALLY,2002,SUP,Forest,USFS,SQF,99.04,61516,16836,27.4,2577,20020721,20020828.0,0.004164873305553976,0.012553566864753845,1.3666493926098229,26.196038818359398,14.040093994140648,28.018760681152344,81.95610809326172,SCSN,0.16728668130057803,-0.9094949260375483,-0.1308919412246148,-0.6911569685879757,0.9172763365514655
2002PALISADE,545,PALISADE,2002,WFU,Forest,NPS,KNP,0.0,612,111,18.2,34,20020826,20021110.0,0.013571123197178016,0.028109853012780826,1.3532055841171502,16.555657958984398,5.603509521484398,24.393383026123047,83.8023910522461,SCSN,0.16728668130057803,-2.678305704421104,-2.1179802918339945,-0.9933107937252186,1.0595095245588928
2002PIUTE,548,PIUTE,2002,SUP,Forest,USFS,INF,100.0,158,44,27.5,12,20020924,20021020.0,0.01708827302416654,0.02935527880810397,1.3530185551757865,14.397790527343773,3.0591064453125227,25.701601028442383,69.02351379394531,SCSN,0.16728668130057803,-3.074229810230367,-2.7172694625052083,-0.8842785462941587,-0.07901954943250922
2002PLUM,549,PLUM,2002,SUP,Forest,USFS,ENF,54.75,745,40,5.4,7,20021112,20021220.0,0.02202438642699945,0.03888889207337178,1.3459260804935937,21.198510742187523,9.218713378906273,31.950176239013672,53.07780838012695,SCSN,0.16728668130057803,-1.826438110684751,-1.266482924215116,-0.3634966909438061,-1.307438251451126
2002SAINTPAULI,552,SAINT PAULI,2002,SUP,Forest,USFS,ENF,94.03,133,17,13.2,17,20020726,20020730.0,0.008295657814559551,0.01890032634973224,1.3268254653339748,33.83233032226565,15.882623291015648,42.324195861816406,59.562740325927734,SCSN,0.16728668130057803,0.4916068474315796,0.3030832667927189,0.501116601613527,-0.8078547286904313
2002SHOWERS,553,SHOWERS,2002,SUP,Forest,USFS,TMU,100.0,117,31,26.4,14,20020819,20020825.0,0.011793435245103038,0.022417173556445427,1.3179496662107253,22.140832519531273,8.584527587890648,39.91612243652344,81.32825469970703,SCSN,0.16728668130057803,-1.6535415269517266,-1.415854177657017,0.30041789767181776,0.8689080247864643
2002SPI3SOURGRASS,555,SPI #3 SOURGRASS,2002,SUP,Forest,CDF,TCU,55.32,271,9,3.3,3,20021125,20021130.0,0.02813499884567551,0.047333323480251516,1.352284206217237,15.007257080078148,1.5364013671875227,34.12689971923828,68.27812194824219,SCSN,0.16728668130057803,-2.9624052855288894,-3.0759157288897465,-0.1820796391496248,-0.13644274018080935
2002STANZA,556,STANZA,2002,SUP,Forest,USFS,KNF,100.0,1171,220,18.8,57,20021125,20021130.0,0.010703560249384675,0.022900555202558005,1.3570484049218454,18.465600585937523,5.380853271484398,30.37250328063965,36.30356979370117,NW,0.16728668130057803,-2.3278706797131785,-2.1704230359325516,-0.4949864182352513,-2.5996851515996156
2003ALBANITA,561,ALBANITA,2003,WFU,Forest,USFS,SQF,100.0,928,97,10.5,24,20030903,20031101.0,0.014708446841135113,0.026506019655873063,1.354369842804391,23.791955566406273,9.404626464843773,17.98006248474121,89.62200927734375,SCSN,0.27214311622880166,-1.350594549612147,-1.2226943829529988,-1.5278231998249123,1.5078388822631417
2003COD_FISH,567,COD FISH,2003,SUP,Forest,USFS,TNF,100.0,341,14,4.3,7,20030831,20030910.0,0.016395495616497124,0.031470001267743235,1.315242660486339,31.317407226562523,20.976098632812523,35.055931091308594,69.88141632080078,SCSN,0.27214311622880166,0.030170401779179932,1.5027613531799764,-0.10465035882233775,-0.012928807057134529
2003COONEY,568,COONEY,2003,WFU,Forest,USFS,SQF,100.0,818,164,20.1,47,20030731,20030825.0,0.00948302784051987,0.019554090199859056,1.347650280139279,22.252770996093773,8.523767089843773,30.122201919555664,62.829349517822266,SCSN,0.27214311622880166,-1.633003128443639,-1.4301652389920263,-0.5158475590280366,-0.5562030319249969
2003DEAFY,570,DEAFY,2003,SUP,Forest,USFS,MNF,100.0,1964,826,42.1,402,20030701,20030703.0,0.005169781702559593,0.012712877197569493,1.3779125954240778,26.316827392578148,9.768243408203148,63.8547477722168,40.933021545410156,NW,0.27214311622880166,-0.8873327173965966,-1.137050839102354,2.29556099777696,-2.2430433496656628
2003DEXTER,572,DEXTER,2003,WFU,Forest,USFS,INF,100.0,995,74,7.4,26,20030902,20031013.0,0.01348013057822901,0.026422757715332926,1.3612967380551744,23.747521972656273,10.237939453125023,27.072345733642578,69.05587005615234,SCSN,0.27214311622880166,-1.3587471963481816,-1.0264222378933507,-0.7700350673042397,-0.0765269009989008
2003HAPPY_CAMP,574,HAPPY CAMP,2003,SUP,Forest,USFS,MNF,100.0,622,13,2.0,5,20030903,20030915.0,0.025484188914879836,0.045563529638257806,1.3582514953297895,29.161096191406273,19.081781005859398,25.73475456237793,78.04627990722656,NW,0.27214311622880166,-0.36546813742051015,1.0565883194039734,-0.8815153949624496,0.6160725991963926
2003HOOKER,578,HOOKER,2003,WFU,Forest,USFS,SQF,100.0,969,48,5.0,18,20030903,20031101.0,0.014135461041753826,0.03185727988468756,1.3387910893399317,23.316491699218773,9.170312500000023,17.444307327270508,89.76952362060547,SCSN,0.27214311622880166,-1.4378323491639482,-1.2778828957255755,-1.5724752293706372,1.5192030316297578
2003KIBBIE,579,KIBBIE CMPLX,2003,WFU,Forest,NPS,YNP,53.03,2788,497,17.8,73,20030729,20031107.0,0.012426672956001632,0.025049702884900712,1.3621006727894005,28.678460693359398,14.852166748046898,19.368568420410156,89.611663818359375,SCSN,0.27214311622880166,-0.45402178311445984,0.060377442062473606,-1.41209942712881,1.5070418930445675
2003LOMA,581,LOMA,2003,SUP,Forest,USFS,SHF,99.65,1516,125,8.3,59,20030914,20030922.0,0.007595385865387379,0.020310631959671567,1.3159577527011923,37.42974243164065,13.377832031250023,23.700124740600586,56.160301208496094,NW,0.27214311622880166,1.1516576697143992,-0.2868760406877154,-1.0510897791746685,-1.0699704354506185
2003MOUNTAIN,583,MOUNTAIN CMPLX,2003,WFU,Forest,USFS,STF,100.0,1708,153,9.0,36,20030720,20031002.0,0.016646616671809805,0.03321637004024549,1.37263478198415,30.077172851562523,15.621392822265648,25.491788864135742,75.23839569091797,SCSN,0.27214311622880166,-0.1973869906332207,0.24155504729112265,-0.9017651515634414,0.3997599686226909
2003MUD,584,MUD,2003,WFU,Forest,USFS,STF,100.0,1761,481,27.3,101,20030831,20031027.0,0.00843726623964075,0.021187960350290833,1.349862736799052,24.604760742187523,10.420312500000023,23.12041664123535,90.22758483886719,SCSN,0.27214311622880166,-1.2014615872717955,-0.9834674902599932,-1.0994050269512015,1.5544909635574669
2003SNAKE_CARGYLE2,592,SNAKE/CARGYLE2,2003,SUP,Forest,USFS,SNF,100.0,336,15,4.5,10,20030903,20031120.0,0.012719450285911859,0.021696251169113823,1.3215432406218957,26.663812255859398,14.158105468750023,19.62273406982422,121.5879135131836,SCSN,0.27214311622880166,-0.8236681614977531,-0.10309642430724651,-1.3909162207165309,3.9704150788742383
2003SPANISH,593,SPANISH,2003,SUP,Forest,USFS,MNF,100.0,2487,877,35.3,528,20030927,20030928.0,0.0030812247180761285,0.011388094221401409,1.3208995382704514,25.991479492187523,15.748498535156273,26.75358009338379,58.36520004272461,NW,0.27214311622880166,-0.9470273374878515,0.27149255128927086,-0.7966023015875152,-0.9001103449915181
2003SUMMIT,594,SUMMIT,2003,WFU,Forest,USFS,INF,99.99,2420,344,14.2,63,20030825,20031018.0,0.010139645206022304,0.02170342405989969,1.351001860478371,22.366815185546898,10.014703369140648,21.427494049072266,75.64210510253906,SCSN,0.27214311622880166,-1.6120783751108354,-1.0790015516379974,-1.2405001308429915,0.43086076840207993
2003TUOLUMNE,595,TUOLUMNE,2003,SUP,Forest,NPS,YNP,0.0,1456,174,11.9,49,20030831,20031107.0,0.011292662374686456,0.02430806012970553,1.3411214242864173,26.191979980468773,13.599969482421898,18.528457641601562,85.07246398925781,SCSN,0.27214311622880166,-0.9102396389605515,-0.23455549048302857,-1.4821177009502704,1.1573528816424166
2003WEST_KERN,596,WEST KERN,2003,WFU,Forest,NPS,KNP,55.82,3233,76,2.3,19,20030821,20031115.0,0.015818475774645655,0.03162496708849135,1.3407097724388939,22.665765380859398,11.199487304687523,15.860992431640625,91.104888916015625,SCSN,0.27214311622880166,-1.557227188691744,-0.7999466374194844,-1.7044351788251935,1.6220763545927488
2003WHISKEY,597,WHISKEY,2003,WFU,Forest,NPS,YNP,0.0,455,61,13.4,14,20030731,20031107.0,0.012807626249196496,0.025753155321923706,1.32349143489682,24.356225585937523,10.914331054687523,20.019329071044922,79.1150894165039,SCSN,0.27214311622880166,-1.2470626552788475,-0.8671101517913203,-1.3578623686625504,0.698411107027714
2003WHIT,598,WHIT,2003,WFU,Forest,USFS,STF,100.0,423,35,8.2,11,20030831,20031027.0,0.019468953199956222,0.03730565783668237,1.3494024337504678,27.423822021484398,11.599572753906273,21.951372146606445,94.95052337646484,SCSN,0.27214311622880166,-0.6842220665017289,-0.7057135816173901,-1.196837984126777,1.9183347620915658
2003WILLIAMS,600,WILLIAMS,2003,WFU,Forest,NPS,KNP,0.1,1478,48,3.2,18,20030728,20031015.0,0.014487137924974759,0.031261753451165344,1.3243133311342337,23.384942626953148,10.531945800781273,30.286376953125,64.12071990966797,SCSN,0.27214311622880166,-1.4252730176880373,-0.9571742394496149,-0.5021645391870018,-0.45671897026651015
2004BEAR,602,BEAR,2004,SUP,Forest,CDF,SHU,34.13,4226,679,16.1,372,20040811,20040818.0,0.005890582560854826,0.013979630995993824,1.372933847512953,40.58767089843752,21.383020019531273,46.31582260131836,71.15082550048828,NW,0.3769995511570253,1.7310723205373029,1.5986044932307106,0.8337951257908571,0.0848634157623657
2004BLUFF,603,BLUFF,2004,WFU,Forest,NPS,LNP,0.0,1379,81,5.9,12,20040628,20041020.0,0.019188898652587095,0.03751387095485763,1.3550701741153253,30.858331298828148,10.994836425781273,19.868568420410156,91.22352600097656,SCSN,0.3769995511570253,-0.05406054935417988,-0.8481485346131414,-1.3704273788777706,1.6312158695992591
2004COTTONWOOD,605,COTTONWOOD,2004,SUP,Forest,USFS,PNF,100.0,258,21,8.0,16,20040504,20040510.0,0.010194878072991345,0.022998550567768384,1.3098933518726725,20.742181396484398,6.360833740234398,54.814720153808594,70.51517486572266,SCSN,0.3769995511570253,-1.9101651207423944,-1.9396059582882454,1.5421280635668868,0.035894423332627975
2004CRAG,606,CRAG,2004,SUP,Forest,USFS,SQF,100.0,352,94,26.7,47,20040616,20040702.0,0.007175812918081135,0.01698473074279395,1.3110421819519043,21.355676269531273,7.678948974609398,42.91799545288086,59.493064880371094,SCSN,0.3769995511570253,-1.7976014824631992,-1.6291472133451441,0.5506062920340979,-0.8132223570375025
2004EARLY,610,EARLY,2004,SUP,Forest,USFS,STF,100.0,700,161,23.0,93,20040809,20041026.0,0.01143398679881819,0.021542456083208237,1.3752795214886393,37.05465087890627,19.050012207031273,23.683897018432617,82.43116760253906,SCSN,0.3769995511570253,1.082836116807391,1.0491057403734638,-1.0524422640170445,0.9538737758383069
2004EDDY54,612,EDDY 54,2004,SUP,Forest,USFS,KNF,99.83,377,4,1.2,2,20040410,20040417.0,0.03140956829280981,0.054666632605454145,1.3545403799901297,23.435052490234398,8.405511474609398,54.96488952636719,32.892513275146484,NW,0.3769995511570253,-1.4160788927288552,-1.4580182589182746,1.554643794245067,-2.8624647221668673
2004FREDS,614,FREDS,2004,SUP,Forest,USFS,ENF,56.9,3148,1602,50.9,1280,20041013,20041017.0,0.0033061820381175867,0.008032755209948412,1.3631589490420437,28.951379394531273,11.382714843750023,26.865779876708984,69.22151947021484,SCSN,0.3769995511570253,-0.40394683822410304,-0.7567906292550469,-0.7872511120185478,-0.06376566949913527
2004HETCHY,618,HETCHY,2004,SUP,Forest,NPS,YNP,0.0,784,148,18.9,54,20041015,20041018.0,0.015062984616556016,0.029041315722687252,1.3878922591689788,23.458459472656273,7.010736083984398,29.132434844970703,69.49961853027344,SCSN,0.3769995511570253,-1.411784194894694,-1.7865329486496946,-0.5983388016068261,-0.042341588373584725
2004HOT_SPRINGS,619,HOTSPRINGS,2004,WFU,Forest,NPS,KNP,0.0,135,49,36.5,41,20040812,20041018.0,0.011031018598553925,0.02063492244032273,1.35611269843838,23.765222167968773,9.971917724609398,28.55731201171875,89.56487274169922,SCSN,0.3769995511570253,-1.3554995760824535,-1.089078953944217,-0.646271894521926,1.503437221305987
2004MEADOW,623,MEADOW WFU,2004,WFU,Forest,NPS,YNP,0.0,2036,292,14.3,38,20040630,20040730.0,0.012585657274830483,0.024664823678057946,1.3461122461805823,27.699822998046898,14.327905273437523,32.693092346191406,69.08495330810547,SCSN,0.3769995511570253,-0.6335815877375126,-0.06310308163120892,-0.3015790192142361,-0.07428639738444308
2004NEHOUSE,624,NEHOUSE,2004,SUP,Forest,USFS,SNF,100.0,105,18,17.6,9,20040911,20040915.0,0.012795687895333138,0.022222234800175978,1.3164744566880155,30.475213623046898,13.132196044921898,30.820999145507812,78.93756103515625,SCSN,0.3769995511570253,-0.1243547300713373,-0.3447312554971019,-0.4576069355928956,0.6847347485269751
2004POWER,629,POWER,2004,SUP,Forest,USFS,ENF,79.89,6857,2573,37.5,1701,20041006,20041021.0,0.0043732109897969265,0.011377769729155794,1.3912596304694052,28.204888916015648,11.651605224609398,28.4237060546875,71.8808364868164,SCSN,0.3769995511570253,-0.5409124232585453,-0.6934582528498408,-0.6574071622979911,0.14110170218570603
2004SIMS,632,SIMS,2004,SUP,Forest,USFS,SRF,80.45,1633,794,48.6,754,20040727,20040815.0,0.0021129500885848844,0.005912702319196173,1.3119971340281606,38.54274902343752,17.369165039062523,39.69197082519531,76.49427795410156,NW,0.3769995511570253,1.3558713916305571,0.6532118999869078,0.28173618414618995,0.49651011040640064
2004SOURCE,633,SOURCE,2004,SUP,Forest,USFS,SNF,100.0,158,16,10.1,16,20040616,20040622.0,0.009104851403135378,0.019101112572947398,1.3279859243390046,29.402246093750023,16.595697021484398,37.45542526245117,59.70908737182617,SCSN,0.3769995511570253,-0.32122211097260683,0.47103517997896877,0.09533331493354553,-0.7965805050984774
2004STRAYLOR,635,STRAYLOR,2004,SUP,Forest,CDF,LMU,95.73,1341,526,39.2,239,20040722,20040729.0,0.004886550977354058,0.0117224890610665,1.3404924322791067,33.76308593750002,12.814111328125023,39.11033630371094,70.97949981689453,SCSN,0.3769995511570253,0.47890193297823963,-0.41965048819162737,0.23326038045865563,0.07166489814267452
2004TUOLUMNE,636,TUOLUMNE,2004,SUP,Forest,USFS,STF,93.44,293,139,47.2,130,20040912,20040917.0,0.006439709293598674,0.010967185582632096,1.3380236172179605,30.623040771484398,13.924005126953148,29.3394775390625,73.55438232421875,SCSN,0.3769995511570253,-0.09723150150722143,-0.15823462194705318,-0.581083015330389,0.2700276387936219
2005COMB,641,COMB,2005,WFU,Forest,NPS,KNP,11.15,4143,398,9.6,73,20050722,20051201.0,0.012076406380100211,0.02741124214198507,1.356770800721957,24.843164062500023,11.921350097656273,16.316692352294922,68.92589569091797,SCSN,0.48185598608524893,-1.1577195018996087,-0.6299246159135546,-1.666455280662192,-0.08653981274494013
2005CRAG,643,CRAG,2005,WFU,Forest,USFS,SQF,100.0,584,19,3.3,9,20051015,20050724.0,0.018992292053794064,0.04135796815556043,1.3465568490860687,NA,NA,NA,NA,SCSN,0.48185598608524893,NA,NA,NA,NA
