name,width,area_ha,prop.hs,sdc,sdc.name
2015ROUGH,920.0,18.59563610770334,0.0015632759366905485,0.003526261660444774,0.0035
2015ROUGH,930.0,15.522789576718823,0.0013049515098621939,0.003526261660444774,0.0035
2015ROUGH,940.0,12.766387772527038,0.001073229583955158,0.003526261660444774,0.0035
2015ROUGH,950.0,10.310775788306005,8.667941007833063e-4,0.003526261660444774,0.0035
2015ROUGH,960.0,8.168963777621448,6.867387825449084e-4,0.003526261660444774,0.0035
2015ROUGH,970.0,6.369735759895533,5.354834101317439e-4,0.003526261660444774,0.0035
2015ROUGH,980.0,4.879116709608748,4.101718112926737e-4,0.003526261660444774,0.0035
2015ROUGH,990.0,3.6629184418369682,3.0792989414391063e-4,0.003526261660444774,0.0035
2015ROUGH,1e3,2.654617323845471,2.2316522862965513e-4,0.003526261660444774,0.0035
2015SADDLE,0.0,199.79998630430626,1.0,0.004395000734599961,0.0044
2015SADDLE,10.0,173.2886305038105,0.8673105224335826,0.004395000734599961,0.0044
2015SADDLE,20.0,151.53675236187036,0.7584422560023184,0.004395000734599961,0.0044
2015SADDLE,30.0,134.05394198946888,0.6709406965889249,0.004395000734599961,0.0044
2015SADDLE,40.0,120.38527111165224,0.6025289257442636,0.004395000734599961,0.0044
2015SADDLE,50.0,108.89922789077183,0.5450412179954426,0.004395000734599961,0.0044
2015SADDLE,60.0,99.262838680103,0.496811038459834,0.004395000734599961,0.0044
2015SADDLE,70.0,90.96356527622163,0.4552731306882032,0.004395000734599961,0.0044
2015SADDLE,80.0,84.03143607106452,0.4205777869427882,0.004395000734599961,0.0044
2015SADDLE,90.0,78.18984035132888,0.3913405691241715,0.004395000734599961,0.0044
2015SADDLE,100.0,72.96041024373804,0.3651672434682521,0.004395000734599961,0.0044
2015SADDLE,110.0,68.05803228854808,0.3406308155842012,0.004395000734599961,0.0044
2015SADDLE,120.0,63.38090201664656,0.3172217535596524,0.004395000734599961,0.0044
2015SADDLE,130.0,58.90556863424904,0.2948226860462976,0.004395000734599961,0.0044
2015SADDLE,140.0,54.6388485041196,0.27346772897622557,0.004395000734599961,0.0044
2015SADDLE,150.0,50.56342005192527,0.25307018777726253,0.004395000734599961,0.0044
2015SADDLE,160.0,46.68889697958014,0.23367817907890348,0.004395000734599961,0.0044
2015SADDLE,170.0,43.06923590790214,0.21556175605690658,0.004395000734599961,0.0044
2015SADDLE,180.0,39.6371870168265,0.19838433300219005,0.004395000734599961,0.0044
2015SADDLE,190.0,36.30196652209467,0.1816915365890206,0.004395000734599961,0.0044
2015SADDLE,200.0,33.065933183023006,0.1654951724203914,0.004395000734599961,0.0044
2015SADDLE,210.0,29.9271056149477,0.14978532365546357,0.004395000734599961,0.0044
2015SADDLE,220.0,26.883906029523917,0.134554093455133,0.004395000734599961,0.0044
2015SADDLE,230.0,23.936491103494326,0.11980226598733469,0.004395000734599961,0.0044
2015SADDLE,240.0,21.15626726678046,0.10588723081571344,0.004395000734599961,0.0044
2015SADDLE,250.0,18.584396642728382,0.09301500458775475,0.004395000734599961,0.0044
2015SADDLE,260.0,16.149708830128482,0.0808293790647793,0.004395000734599961,0.0044
2015SADDLE,270.0,13.916297831969825,0.06965114507452741,0.004395000734599961,0.0044
2015SADDLE,280.0,11.799196778051057,0.05905504297723143,0.004395000734599961,0.0044
2015SADDLE,290.0,9.792821533840723,0.049013124149696996,0.004395000734599961,0.0044
2015SADDLE,300.0,7.884228979816237,0.0394606082094927,0.004395000734599961,0.0044
2015SADDLE,310.0,6.059443137974077,0.030327545311966214,0.004395000734599961,0.0044
2015SADDLE,320.0,4.321868397093716,0.021630974441165754,0.004395000734599961,0.0044
2015SADDLE,330.0,2.8639896197170938,0.014334283363538782,0.004395000734599961,0.0044
2015SADDLE,340.0,1.798890923815297,0.009003458694313864,0.004395000734599961,0.0044
2015SADDLE,350.0,1.0549482293454477,0.005280021529824853,0.004395000734599961,0.0044
2015SADDLE,360.0,0.510086971945986,0.0025529880225772174,0.004395000734599961,0.0044
2015SADDLE,370.0,0.14677260293541472,7.345976626438405e-4,0.004395000734599961,0.0044
2015SADDLE,380.0,0.0,0.0,0.004395000734599961,0.0044
2015SHIELL,0.0,1125.539988502669,1.0,0.007735625278300469,0.0077
